time,in1,in2,in3,in1_obs,in2_obs,in3_obs,in1_e_1st,in2_e_1st,in3_e_1st,out1,out2,out3,out1_obs,out2_obs,out3_obs,out1_e_1st,out2_e_1st,out3_e_1st
0.01,0.0,0.0,0.2372818326196967,0.0,0.0,0.0,0.0,0.0,0.0,0.08508699790163916,-0.13477158763497438,-0.46485495598517224,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.24872090167800712,0.0,0.0,0.08809193814035082,0.04650959421604811,-0.008255742637512234,0.0011730508801954854,0.10382750902369225,-0.13097484719330166,-0.4609409508105374,0.014922978052095966,-0.01954359417938715,-0.023827498513021,3.5829893792764685e-06,-1.0540015844850462e-05,-2.328827518548312e-05
0.03,0.0,0.0,0.2599790885974442,0.0,0.0,0.20753637106105444,0.10388865373988557,-0.01760091143420284,0.003964932888821273,0.12250484815854816,-0.12697464444254258,-0.45685363940820944,0.004303433413255016,-0.05093095751606349,0.0009885060052430387,-9.188552456606374e-07,-7.012015362401164e-05,2.7400024931971688e-05
0.04,0.0,0.0,0.27111340258144656,0.0,0.0,0.3490402410353084,0.03032594045251087,-0.0022739791317044275,0.0078098997484182964,0.14111039122270555,-0.12277392616972485,-0.452594588410023,-0.01078439165412341,-0.08954847332781121,0.03932280228193338,-3.74395034499698e-06,-0.00016067964072228973,0.00015601756668500217
0.05,0.0,0.0,0.28221713476793425,0.0,0.0,0.48977660236676096,0.009872106098427647,0.0038435859891282273,0.007641831591386946,0.1596355531375213,-0.11837582730965318,-0.4481654289916613,0.006892471779978595,-0.13127913679891107,0.07649983117911027,7.054144418560956e-06,-0.00021910116061218737,0.00013801371170842037
0.060000000000000005,0.0,0.0,0.29337589740583125,0.0,0.0,0.6245042901981434,-0.006912253636342042,0.0065561876153604134,0.0064179985614633075,0.17807179181581317,-0.11378366859777896,-0.44356785624791406,0.02782653232968612,-0.1743890555779631,0.1068346677088197,1.3875141595394425e-05,-0.0002495354996336547,6.117727882056932e-05
0.07,0.0,0.0,0.304653147358588,0.0,0.0,0.7485295191552775,-0.018004807747051904,0.007268599910510924,0.0046090597573858125,0.19641061212630795,-0.10900095407011891,-0.43880362854392135,0.05106521179377736,-0.2176439885012244,0.08219636172450484,2.1070231270442155e-05,-0.0002529100522760679,-2.662360722762401e-05
0.08,0.0,0.0,0.31608018988925407,0.0,0.0,0.8561340304467074,-0.025770619621930113,0.007193400351614636,0.0026115245131126327,0.21464356983408778,-0.10403136841210359,-0.4338745668426555,0.07600139030188083,-0.2599510774833992,0.05165795546190484,2.7934642175842363e-05,-0.00023146007819842447,-6.283606688240123e-05
0.09,0.0,0.0,0.32765135586448146,0.0,0.0,0.9334190369558477,-0.03087859625483208,0.00661082754459047,0.0006949493938754117,0.23276227551519568,-0.0988787741583531,-0.42878255400889786,0.10220402028902255,-0.300166801894833,0.020046878750884685,3.405673862972382e-05,-0.0001889761967354773,-7.214075356626239e-05
0.09999999999999999,0.0,0.0,0.33933397460626796,0.0,0.0,0.8515268799087288,-0.03343954878769573,0.005688166489846037,-0.000876075291050521,0.25075839844357695,-0.09354720874549527,-0.4235295340899736,0.1293652693300432,-0.336729433086644,-0.010893217290334767,3.932081132057878e-05,-0.00012911398538571414,-6.620795132025736e-05
0.10999999999999999,0.0,0.0,0.3510755329278282,0.0,0.0,0.7547277773448137,-0.033841583497778216,0.004585805651473818,-0.0017102417843549295,0.26862367044854396,-0.08804088142025518,-0.41811751157352284,0.15723141567851343,-0.36667703098431725,-0.039905360829178754,4.356434355827786e-05,-5.8112758755883565e-05,-5.118500968198398e-05
0.11999999999999998,0.0,0.0,0.3628019775079314,0.0,0.0,0.6517246294837152,-0.032445014150475016,0.003423805834818827,-0.002192674562563862,0.2863498897409701,-0.08236417000515989,-0.412548550622589,0.18558137348277867,-0.34590664933098164,-0.06571241715926317,4.666950420326236e-05,1.344625758767197e-05,-3.20462634676201e-05
0.12999999999999998,0.0,0.0,0.37444327310380093,0.0,0.0,0.5462375462908382,-0.029306265703939016,0.0022638699541768365,-0.0024119556874091924,0.3039289247064301,-0.07652161752431365,-0.40682477428831804,0.2142195355297364,-0.31699210020070356,-0.08639996132084479,4.85963989305013e-05,5.04997488758787e-05,-1.3233029256142295e-05
0.13999999999999999,0.0,0.0,0.38594803553464213,0.0,0.0,0.44065244264482156,-0.0246024342783015,0.0011563693727096175,-0.002420933117299684,0.3213527176635237,-0.07051792869180731,-0.40094836370056847,0.24297351402231207,-0.28498095788815414,-0.07568143469336944,4.938730114866722e-05,7.58626847997372e-05,9.535948228157204e-07
