k1_x,k1_y,k1_z,k2_x,k2_y,k2_z,k4_x,k4_y,k4_z
0.3358909785747528,0.4256364107131958,0.45318788290023804,0.270833283662796,0.25437256693840027,0.4310767650604248,1.754009872674942,2.440207451581955,2.940869629383087
0.34629496932029724,0.4123287796974182,0.4267980456352234,0.25238674879074097,0.23511995375156403,0.3387962281703949,1.824391633272171,2.3849953711032867,2.7161112427711487
0.3435709476470947,0.42750126123428345,0.45050048828125,0.2691049873828888,0.25230395793914795,0.40864551067352295,1.7976832389831543,2.457994371652603,2.9104965925216675
0.34815308451652527,0.4220837950706482,0.4392988383769989,0.2614889144897461,0.24431973695755005,0.3695206046104431,1.8279457092285156,2.4355609714984894,2.815898358821869
0.34577715396881104,0.4115228056907654,0.4255790710449219,0.2519873380661011,0.23486611247062683,0.33645206689834595,1.8212631344795227,2.381540536880493,2.708241045475006
0.3408935070037842,0.40000003576278687,0.4131008982658386,0.2428821325302124,0.22614310681819916,0.31005001068115234,1.801690012216568,2.323051393032074,2.6094359159469604
0.33194759488105774,0.3824635148048401,0.3955121338367462,0.22967484593391418,0.2136964648962021,0.27578988671302795,1.7637863755226135,2.233624905347824,2.4699923396110535
0.3228408396244049,0.36614423990249634,0.38060587644577026,0.21793502569198608,0.2029169350862503,0.2478318214416504,1.725108027458191,2.15248242020607,2.348574697971344
0.3126707673072815,0.34871792793273926,0.36555609107017517,0.20568710565567017,0.19185176491737366,0.2201845645904541,1.6820038855075836,2.0671555399894714,2.2235730290412903
0.30202046036720276,0.3309958875179291,0.3508948087692261,0.19343215227127075,0.18092572689056396,0.19358466565608978,1.6370365023612976,1.9815130531787872,2.099662870168686
0.2968124449253082,0.3221912682056427,0.3447960317134857,0.18771174550056458,0.17608405649662018,0.18176503479480743,1.6163529455661774,1.9425150752067566,2.0426031947135925
0.2991732060909271,0.3253615200519562,0.3499421179294586,0.19069026410579681,0.1792782098054886,0.18894119560718536,1.6294828057289124,1.9659441709518433,2.073855698108673
0.2951967418193817,0.31871670484542847,0.3452933728694916,0.18638549745082855,0.17563146352767944,0.18003591895103455,1.6135632991790771,1.936396211385727,2.0307014882564545
0.29690876603126526,0.32103240489959717,0.3492303788661957,0.18864300847053528,0.17808376252651215,0.18551504611968994,1.6232550144195557,1.9541056454181671,2.0542456209659576
0.2940819561481476,0.31658175587654114,0.3455091118812561,0.18562644720077515,0.17540600895881653,0.17903541028499603,1.6110429167747498,1.9324856996536255,2.023268938064575
0.2955125868320465,0.3188171088695526,0.3482673764228821,0.18752913177013397,0.1773155927658081,0.18336090445518494,1.6180825233459473,1.9463615119457245,2.042325735092163
0.29417648911476135,0.31717193126678467,0.3457525968551636,0.1861584186553955,0.1758767068386078,0.17997904121875763,1.6107437014579773,1.9349412620067596,2.026975452899933
0.295561820268631,0.31984806060791016,0.3472428619861603,0.18791607022285461,0.17731881141662598,0.1834055483341217,1.6154852509498596,1.9459013640880585,2.0433196425437927
0.2906457483768463,0.3134121894836426,0.3376084268093109,0.18234017491340637,0.1714814454317093,0.1700035035610199,1.5888315439224243,1.901336908340454,1.9834066927433014
0.2873731255531311,0.3090403079986572,0.33187761902809143,0.17884312570095062,0.16797217726707458,0.16179071366786957,1.5718729794025421,1.8737587332725525,1.9457875192165375
0.2944493591785431,0.3194281756877899,0.3441450297832489,0.18725450336933136,0.17627915740013123,0.18056398630142212,1.6064666211605072,1.9364450871944427,2.0315177738666534
0.2958187758922577,0.3216949701309204,0.34659984707832336,0.18915264308452606,0.17814090847969055,0.1846315860748291,1.6127127408981323,1.9497336447238922,2.0497600734233856
0.2951286733150482,0.321055144071579,0.3451472818851471,0.18859630823135376,0.17749154567718506,0.18297137320041656,1.6083210706710815,1.9441395998001099,2.042365223169327
0.2954536974430084,0.3218115270137787,0.34569409489631653,0.18925297260284424,0.17809902131557465,0.1841953694820404,1.6093078255653381,1.9479742646217346,2.0477429032325745
0.294725626707077,0.3211180567741394,0.34415051341056824,0.18864494562149048,0.17738725244998932,0.18242643773555756,1.6046994924545288,1.941949874162674,2.0398297905921936
0.2952377498149872,0.32203125953674316,0.34529033303260803,0.1895461082458496,0.1783055067062378,0.18434050679206848,1.6070681810379028,1.9479908049106598,2.047983855009079
0.2947579324245453,0.32166633009910583,0.3442594110965729,0.18923677504062653,0.17790557444095612,0.1833045929670334,1.603819727897644,1.9443024694919586,2.0432476699352264
0.2947923243045807,0.32188713550567627,0.3445284068584442,0.1895700842142105,0.1782481074333191,0.18392537534236908,1.6037878394126892,1.9460122287273407,2.0455265045166016
0.29449957609176636,0.3217135965824127,0.3440175950527191,0.1894984245300293,0.17813104391098022,0.18353582918643951,1.6017933189868927,1.9443684816360474,2.0434413850307465
0.29430490732192993,0.32159581780433655,0.3438869118690491,0.1895623803138733,0.1782027781009674,0.1835571825504303,1.6006393730640411,1.9440340995788574,2.0429514348506927
0.29402264952659607,0.32135438919067383,0.34359389543533325,0.18952380120754242,0.1781681329011917,0.18334636092185974,1.5990370512008667,1.9429005682468414,2.0413942635059357
0.2937071621417999,0.3210267722606659,0.3433363139629364,0.1894572377204895,0.1781289428472519,0.18311892449855804,1.597428321838379,1.9416750967502594,2.0396290719509125
0.2933591604232788,0.3205658495426178,0.3432334363460541,0.18937519192695618,0.1781294047832489,0.18295837938785553,1.5960174798965454,1.940620094537735,2.0378926396369934
0.29291239380836487,0.31994351744651794,0.34300681948661804,0.1891838014125824,0.17803168296813965,0.18257896602153778,1.5942002832889557,1.938793957233429,2.0350737869739532
0.292349249124527,0.3191317021846771,0.3426262140274048,0.18885982036590576,0.17781281471252441,0.1819320023059845,1.591896414756775,1.9360311329364777,2.03094944357872
0.2916470468044281,0.31799840927124023,0.3422832190990448,0.188395693898201,0.17752788960933685,0.18111255764961243,1.5893959999084473,1.9326184689998627,2.025671601295471
0.2908126413822174,0.3165823221206665,0.34192386269569397,0.18779155611991882,0.17715805768966675,0.18009768426418304,1.5866215527057648,1.9284626841545105,2.0191995799541473
0.2898884117603302,0.3149685859680176,0.3415702283382416,0.18709108233451843,0.17673157155513763,0.17896929383277893,1.5836933255195618,1.9238163530826569,2.011953294277191
0.2889283001422882,0.3132709562778473,0.34123337268829346,0.18634717166423798,0.17627747356891632,0.17781734466552734,1.580737680196762,1.918962299823761,2.004426270723343
0.28791603446006775,0.31138473749160767,0.341083288192749,0.18556033074855804,0.175850048661232,0.17673709988594055,1.5780109167099,1.914188414812088,1.9968068599700928
0.2865598499774933,0.3083251118659973,0.34199318289756775,0.1845351755619049,0.17563115060329437,0.1759277880191803,1.5764009952545166,1.9099858403205872,1.9882956147193909
0.28494343161582947,0.3045075237751007,0.34335431456565857,0.1832340955734253,0.17536163330078125,0.1751241385936737,1.5751300752162933,1.9051210582256317,1.9783276319503784
0.2849406898021698,0.30624914169311523,0.3390978276729584,0.18262606859207153,0.17344345152378082,0.1725410521030426,1.5682390332221985,1.8943032622337341,1.9700634479522705
0.284605473279953,0.3061176538467407,0.337772011756897,0.182079017162323,0.172567680478096,0.17153766751289368,1.5654529631137848,1.888790875673294,1.9649340212345123
0.28436100482940674,0.3057123124599457,0.3376484513282776,0.18177565932273865,0.17222687602043152,0.17150180041790009,1.5648184716701508,1.8865549564361572,1.9630339741706848
0.28435996174812317,0.30602124333381653,0.33698713779449463,0.18161368370056152,0.17176347970962524,0.1714082658290863,1.5638428926467896,1.8841539323329926,1.9620072841644287
0.28452548384666443,0.30648624897003174,0.33681467175483704,0.18166327476501465,0.1715693473815918,0.1718762367963791,1.5640300512313843,1.8836741149425507,1.9633398950099945
0.2847481667995453,0.30735093355178833,0.33582884073257446,0.1816297173500061,0.1710486114025116,0.1717936098575592,1.5630719065666199,1.8814635276794434,1.9632934033870697
0.28515225648880005,0.3082524538040161,0.33575594425201416,0.18189598619937897,0.1709977686405182,0.17259854078292847,1.5639644861221313,1.8823334574699402,1.9666734337806702
