k1_x,k1_y,k1_z,k2_x,k2_y,k2_z,k4_x,k4_y,k4_z
0.4938335120677948,0.5451111197471619,0.779168963432312,0.4706105589866638,0.47085869312286377,0.9930169582366943,2.528139352798462,3.997957706451416,5.055113434791565
0.4085206985473633,0.4810447096824646,0.6686086654663086,0.4218442142009735,0.4161688983440399,0.954789936542511,1.998170018196106,3.323020339012146,4.4572365283966064
0.3960832953453064,0.47269415855407715,0.6516708135604858,0.41457775235176086,0.40761202573776245,0.9483172297477722,1.921669840812683,3.2240474224090576,4.368902742862701
0.38413548469543457,0.4653528928756714,0.6351922750473022,0.40786978602409363,0.39942657947540283,0.9423726797103882,1.847584843635559,3.1295549869537354,4.2859748005867
0.37356358766555786,0.4596030116081238,0.6203804016113281,0.40229305624961853,0.3922528922557831,0.9375163912773132,1.7810502648353577,3.0465221405029297,4.215021431446075
0.3672557771205902,0.4566360414028168,0.611379861831665,0.39921027421951294,0.388017475605011,0.9349190592765808,1.7405463755130768,2.997225522994995,4.174306392669678
0.3614918887615204,0.45433562994003296,0.6029915809631348,0.3966307044029236,0.38419654965400696,0.9328324794769287,1.7026792466640472,2.9523420333862305,4.13860559463501
0.3571697473526001,0.45304420590400696,0.5965220928192139,0.3949510157108307,0.38139402866363525,0.931611180305481,1.6733035445213318,2.918809652328491,4.113458096981049
0.35386922955513,0.45243555307388306,0.591413140296936,0.3938918709754944,0.37931230664253235,0.9309840798377991,1.6499637067317963,2.893279194831848,4.095664322376251
0.35129544138908386,0.45228901505470276,0.5872718095779419,0.39325985312461853,0.3777417540550232,0.9307584166526794,1.6309396922588348,2.8734129667282104,4.082998335361481
0.34927570819854736,0.4524635076522827,0.5838761329650879,0.39293384552001953,0.3765588402748108,0.930809736251831,1.6152679920196533,2.8578555583953857,4.074106216430664
0.3476620018482208,0.4528479278087616,0.5810320377349854,0.3928159773349762,0.37565696239471436,0.931037187576294,1.6021011769771576,2.845444083213806,4.067868590354919
0.3463498055934906,0.45336678624153137,0.5786027908325195,0.3928394019603729,0.37496182322502136,0.9313729405403137,1.5908384323120117,2.8353649377822876,4.063509404659271
0.3452708125114441,0.4539678692817688,0.5765029191970825,0.39295923709869385,0.37442490458488464,0.931771457195282,1.5810999274253845,2.827090620994568,4.060515463352203
