time,in1,in2,in3,in1_obs,in2_obs,in3_obs,in1_e_1st,in2_e_1st,in3_e_1st,out1,out2,out3,out1_obs,out2_obs,out3_obs,out1_e_1st,out2_e_1st,out3_e_1st
0.01,0.0,0.0,0.12738182220524827,0.0,0.0,0.0,0.0,0.0,0.0,0.8674302455226018,0.0063432078471873385,-0.09764983161721204,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.1514343208612708,0.0,0.0,0.10203076366544588,0.04292805503775996,0.034928225658941305,0.002111041339455092,0.8829377933866502,0.008097012007675026,-0.0885666576410344,0.028282913820014716,-0.014492047238205985,-0.016174741559999203,4.6229598392441704e-05,-3.186709564071914e-06,-4.945075433035395e-06
0.03,0.0,0.0,0.23021676014797973,0.0,0.0,0.23374847681540395,0.05065775585887643,0.09767809571740096,0.005863391823948918,0.8980731408360612,0.009848629320988187,-0.07939081478226168,0.06939655817382949,-0.0472583670247652,0.04038517362853558,0.0002064274363000459,-8.327874691388416e-05,0.0007393643700337242
0.04,0.0,0.0,0.3061807150369812,0.0,0.0,0.10915402818006963,-0.09528868653270367,0.07851687368593216,-0.004694258046209512,0.9128300246091905,0.011597585739109255,-0.07012682581291746,0.12182261775856933,-0.08649875788896978,0.11698428733179408,0.0005457734273483453,-0.0001712997851910627,0.002487244609476711
0.05,0.0,0.0,0.37942087740965,0.0,0.0,0.041495710933085087,-0.07035169405793176,0.049892946625807066,-0.0004081849213501132,0.9272023421425536,0.01334340793295829,-0.06077927180798491,0.18119521649361714,-0.11478293947649593,0.19962102410143961,0.000897775508055856,-4.623788782457544e-05,0.003369117488601412
0.060000000000000005,0.0,0.0,0.44919275414342524,0.0,0.0,0.1265847886154288,-0.048414990475587075,0.023740568815674212,0.0010210980664589822,0.9411841541108684,0.015085623420495135,-0.051352789842878666,0.24537025185814015,-0.0776213413101755,0.2841102322282226,0.0012254285280026162,0.00013778471794892,0.003681531143470777
0.07,0.0,0.0,0.5147144609541157,0.0,0.0,0.1921201523340368,-0.0284647412393237,0.000329712479266997,0.00035931474996454826,0.9547696868972707,0.01682376069459265,-0.04185207065856719,0.3129064495202213,-0.03395763262181827,0.3680624085539098,0.001503037940340712,0.00026260682152827344,0.0035888173503294853
0.08,0.0,0.0,0.5754507575045438,0.0,0.0,0.1032997365191266,-0.010959646152656655,-0.018152779635027316,-0.0012123371040783024,0.9679533349926658,0.018557349350646447,-0.03228185629553095,0.3826773307680186,0.013296817828466319,0.44968442158131655,0.0017120654118142706,0.0003602420350087395,0.0032066586071601046
0.09,0.0,0.0,0.6310090204375165,0.0,0.0,-0.006593149706861173,0.0028977573502238785,-0.03124656431270434,-0.0028408644260872473,0.9807296633232121,0.02028592021388648,-0.02264693769775821,0.4537166933632239,0.06246178048016523,0.5273220296507943,0.0018400081390050373,0.00042213015203044666,0.002624896035556941
0.09999999999999999,0.0,0.0,0.6811978938554717,0.0,0.0,-0.12944744644733835,0.011464165870051335,-0.04076505773485456,-0.004437451199691897,0.9930934095049645,0.022009005466356216,-0.012952152287999293,0.5251382530276646,0.1122152665141154,0.5991001573530064,0.0018799263672542102,0.00044270821583479697,0.0019177501392899782
