time,throttle,torque_x,torque_y,torque_z
0.01,7.840000000000001,0.05854857994705811,0.07641363409650867,0.40870463938932516
0.02,7.840000000000001,0.053867397954322084,0.057224975086006394,0.33689697658795886
0.03,7.840000000000001,0.04938664006703603,0.044194497750395294,0.2776190724885407
0.04,7.840000000000001,0.045228666491656425,0.03526890913930886,0.22819976353480806
0.05,7.840000000000001,0.04143489404372527,0.029063402092575536,0.18662431507493848
0.060000000000000005,7.840000000000001,0.0380068021653122,0.02463529197959019,0.1513906061716571
0.07,7.840000000000001,0.034925879077449436,0.02133741848374681,0.12136770092366711
0.08,7.840000000000001,0.03216414583190623,0.018720223126380928,0.09569119835171984
0.09,7.840000000000001,0.02968988171634477,0.016461329515240774,0.07369053235339068
0.09999999999999999,7.840000000000001,0.027470835652029586,0.01434824687734631,0.054836958587146586
0.10999999999999999,7.840000000000001,0.025476016850502426,0.012490798008823944,0.03867949979632625
0.11999999999999998,7.840000000000001,0.023676077602463312,0.010964386836440429,0.024831090093890302
0.12999999999999998,7.840000000000001,0.022043728657966825,0.009784427909694885,0.012958296025944534
0.13999999999999999,7.840000000000001,0.02055410619818471,0.008929065899981646,0.00277311851458122
0.15,7.840000000000001,0.01918498314273905,0.008354647515595127,-0.005972694940394392
0.16,7.840000000000001,0.017916827094089573,0.008006771722836172,-0.013492063448436935
0.17,7.840000000000001,0.016732734831952645,0.007827967608828073,-0.019966357420165646
0.18000000000000002,7.840000000000001,0.015618281567106854,0.007762763423219359,-0.025548868260055764
0.19000000000000003,7.840000000000001,0.014561321033964004,0.007760788358134974,-0.030368089664318476
0.20000000000000004,7.840000000000001,0.013551765538317417,0.007778441401086399,-0.0345308398070371
0.21000000000000005,7.840000000000001,0.012581366662831306,0.007779556680399362,-0.038125209896067574
0.22000000000000006,7.840000000000001,0.011643509379639544,0.007735397910955386,-0.04122331092944192
0.23000000000000007,7.840000000000001,0.010733025766474284,0.007624230822639011,-0.04388379229201275
0.24000000000000007,7.840000000000001,0.009846029691759125,0.00743065371314908,-0.046154114305805974
0.25000000000000006,7.840000000000001,0.008979770680955484,0.007144812106200981,-0.04807256706502166
0.26000000000000006,7.840000000000001,0.008132503464884536,0.006761582252774012,-0.04967003735462102
0.2700000000000001,7.840000000000001,0.007303369125908906,0.00627977773298674,-0.05097153311196859
0.2800000000000001,7.840000000000001,0.006492283975418433,0.005701411518731473,-0.05199748047572824
