time,in1,in2,in3,in1_obs,in2_obs,in3_obs,in1_e_1st,in2_e_1st,in3_e_1st,out1,out2,out3,out1_obs,out2_obs,out3_obs,out1_e_1st,out2_e_1st,out3_e_1st
0.01,0.0,0.0,0.2716801523302001,0.0,0.0,0.0,0.0,0.0,0.0,-0.4044186500399206,-0.6424200472969693,-0.5610290540745397,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.28796572083899086,0.0,0.0,-0.08264386283672927,0.0719725316096687,-0.06321603213776811,-0.0009086876426557061,-0.3690414224901171,-0.6365193737456746,-0.5321500399561085,-0.024346239751846247,-0.026929699185784656,-0.02500376616171223,-2.5383476220091255e-05,-3.7997019233904124e-05,-2.8238734781402464e-05
0.03,0.0,0.0,0.29046676931471543,0.0,0.0,0.033369837657065735,0.1059672137925602,-0.09679161225605426,0.0035286558853293865,-0.3335464704898494,-0.62987285544249,-0.5031738093093046,-0.06430845101299192,-0.06961263642933756,0.030228066915775238,-0.0001842559688183841,-0.0002397953247914057,0.0006723282323689419
0.04,0.0,0.0,0.291545597741898,0.0,0.0,0.2513588270542047,-0.10575281130122023,0.07983464787384356,0.04398558993058798,-0.29795023037341517,-0.6224837003363425,-0.4741102678340737,-0.11381765457377226,-0.12223027479289324,0.10579101562483262,-0.0004340775047590557,-0.0005537948680248032,0.0023553698329950136
0.05,0.0,0.0,0.291659694545665,0.0,0.0,0.46991857149171756,-0.08198666634351043,0.06776626193793339,0.04444806773019766,-0.2622691630378717,-0.6143557850726722,-0.44496932564644753,-0.1635334419327615,-0.1758968500325947,0.18724446646455106,-0.00044136796369624077,-0.0005992927800749033,0.0031802515494263476
0.060000000000000005,0.0,0.0,0.29124861150760056,0.0,0.0,0.688494692476949,-0.06051295945947747,0.05723758702649815,0.04446139109348145,-0.22651974616674628,-0.6054936525186413,-0.415760893780909,-0.20914836245487417,-0.2272446542490118,0.27007480863703864,-0.0003127888114570635,-0.0005022396853781213,0.0034008019546014224
0.07,0.0,0.0,0.2907027879239206,0.0,0.0,0.9066229623364803,-0.041358567332953795,0.04669494675563174,0.04409811317869538,-0.1907184664556852,-0.5959025087314819,-0.386494880700418,-0.24476454127590447,-0.27377760551164554,0.35160195106916237,-0.00011625531372056776,-0.0003387395534020267,0.0031917759736688686
0.08,0.0,0.0,0.2903493689246805,0.0,0.0,1.1237410110983217,-0.02459473958002885,0.036225543555120504,0.043286841553124566,-0.15488181184378047,-0.5855882193722184,-0.3571811888153588,-0.2115450575442987,-0.31243637818132675,0.4296493377500865,8.798224405301511e-05,-0.0001613673874977335,0.0026807541264651097
0.09,0.0,0.0,0.29046643521079124,0.0,0.0,1.3392182449363186,-0.010339319792964125,0.025698102980066945,0.04199308257553934,-0.11902626375431005,-0.5745573055674645,-0.3278297110126696,-0.17062510098059114,-0.331655030150081,0.5019324882211165,0.00020256489162059823,-9.856329385467613e-06,0.0019722947204269606
0.09999999999999999,0.0,0.0,0.29134816999252716,0.0,0.0,1.5523735524029774,0.0012412711970179319,0.015059940126402827,0.04021210357467475,-0.08316828934861367,-0.5628169392224311,-0.2984503271964144,-0.1260372304315195,-0.2998971964553033,0.5652159949577464,0.0002855554452645395,7.348978897812972e-05,0.0011587391134609062
