time,throttle,torque_x,torque_y,torque_z
0.01,7.840000000000001,0.0,0.0,0.440774453789105
0.02,8.781050590956033,-0.004447484708073441,0.0037342880161299183,0.3408146328693923
0.03,9.905098856718238,-0.10893554248595458,0.08979269847753842,0.26258038522980937
0.04,10.76416133599542,-0.4470660428749694,0.3815411997484386,0.18969974267555725
0.05,11.467365899982605,-0.668395220963187,0.6295107225981748,0.06913422710486337
0.060000000000000005,12.100191312619172,-0.7008271196695804,0.7652936444753662,-0.05414981659968287
0.07,12.722592342672927,-0.7616488625234253,1.0513257460050658,-0.16569247491161468
0.08,13.434752586556492,-0.7819772912268823,1.6457568863773777,-0.2961984706224913
0.09,14.411894319973825,-0.60244562386543,2.302632798443908,-0.1414394224384779
0.09999999999999999,15.968548144162227,-0.13069901069805004,-0.7832810457684868,2.9692286656007205
0.10999999999999999,18.4650694359367,0.5507148979751122,-0.7429766506341519,1.992118945364511
0.11999999999999998,21.96104510966149,1.3208883143011547,-0.642931737351049,0.985144989683273
0.12999999999999998,26.4321231577417,1.4703537274057485,-1.8345918983129887,-0.6230862441747559
0.13999999999999999,30.876512141854626,1.0719369328113482,-1.2753825096791285,-2.209379268884849
0.15,33.69862243916872,0.608939732671526,-0.36409266413274916,-1.0920131262020805
0.16,35.03244171329437,0.337380032439802,-0.11789787743196119,-0.5150466337072338
0.17,35.67637832029539,0.2184500046431447,-0.07007842854803689,-0.3335516505983009
0.18000000000000002,35.96078736915424,0.15138091930805633,-0.05887489269594085,-0.24884712368865894
0.19000000000000003,36.00274876255834,0.10150159024899173,-0.049814880216732346,-0.1843877376454264
0.20000000000000004,35.869855289498716,0.06089101219775492,-0.03669107099182812,-0.12647937527375902
0.21000000000000005,35.623266540041215,0.028152078069523113,-0.020543972429201737,-0.0765982094935734
0.22000000000000006,35.322960795781356,0.005202888403556868,-0.0035561363974294415,-0.03717057042384522
0.23000000000000007,35.02723253196823,-0.01661243239222391,0.009000317460490884,-0.013562410005135472
0.24000000000000007,34.770072567429196,-0.0333739016890182,0.0147500078631938,-0.004925642457910365
0.25000000000000006,34.56306299178061,-0.045605687479835004,0.013924014550096668,-0.006539516614191331
0.26000000000000006,34.40176409632246,-0.05430636581098195,0.008442086716374364,-0.012628291789297287
0.2700000000000001,34.272404539819604,-0.06061453623574119,0.0007247960875454303,-0.01868651559094509
0.2800000000000001,34.15671175626048,-0.065322713489591,-0.007120876764306456,-0.02226375229353614
0.2900000000000001,34.03661544380405,-0.06879213754581961,-0.013903570331665243,-0.02287390603769573
0.3000000000000001,33.89897752259085,-0.07111016025497753,-0.019951281021101944,-0.021556704382352108
0.3100000000000001,33.73772237862582,-0.07264655068020134,-0.02671404702974782,-0.019697253938724138
0.3200000000000001,33.55669059054454,-0.07314881398279084,-0.03520982534386997,-0.017790961901775544
0.3300000000000001,33.352345942184755,-0.07247368891700792,-0.04191468826028357,-0.014080676744634426
0.34000000000000014,33.102326726581715,-0.07101444714677198,-0.04187539624707677,-0.0075813842416371565
0.35000000000000014,32.79813555319731,-0.06849588706888472,-0.03877509933680921,-0.0012227504479948538
0.36000000000000015,32.44323493246609,-0.0651983319703532,-0.03618540625959105,0.003558111495156095
0.37000000000000016,32.04499744620901,-0.06195199994201441,-0.035839424950192475,0.006730922722121316
0.38000000000000017,31.609830352152937,-0.0597205218406693,-0.03821660441341536,0.008800173330317261
0.3900000000000002,31.141690797946477,-0.05933803370163324,-0.04325764684787616,0.0103139850892851
0.4000000000000002,30.64220926603375,-0.06142037727872721,-0.05062084524064834,0.011717375180832879
0.4100000000000002,30.117737337957767,-0.06612513853070971,-0.06064510105497127,0.01324747480434648
0.4200000000000002,29.579709325731827,-0.07002571968250726,-0.06099604202251516,0.015472926506707679
0.4300000000000002,29.01907430266155,-0.06684393097790907,-0.03512471583625372,0.017288418084172752
0.4400000000000002,28.43859547104099,-0.05686093268216294,-0.0015765129906040835,0.016719372701418045
0.45000000000000023,27.863066554351846,-0.04410256189561939,0.021507566123736496,0.014435249286088782
0.46000000000000024,27.31605110045233,-0.031241203407162448,0.03065509856627535,0.0117340295623452
0.47000000000000025,26.80904396372421,-0.019468463685232553,0.03318128680517436,0.009195823736865515
0.48000000000000026,26.343850342925645,-0.009035168477810315,0.033591150656358496,0.006922747179723475
0.49000000000000027,25.918198682868976,0.0001864328004587934,0.03314564947172856,0.004860264262265854
0.5000000000000002,25.528475066504132,0.008230311381360506,0.03264450840533388,0.0029194239254445786
0.5100000000000002,25.171019557815516,0.014362097779470675,0.03208599050121672,0.0010385283210453571
0.5200000000000002,24.84266772582339,0.017906810567257833,0.031259715593163255,-0.0007494483513056623
0.5300000000000002,24.54066812906035,0.02149871915995474,0.030162719639708145,-0.002416023763364527
0.5400000000000003,24.262477179425204,0.024822841680198816,0.028945609933630347,-0.003910019332851768
0.5500000000000003,24.005686892598664,0.02724339481325522,0.02776994625965309,-0.0051898847879520696
0.5600000000000003,23.76809787139342,0.028710859527090942,0.026703041267378044,-0.006236899384763285
0.5700000000000003,23.547807189615238,0.029328370665756102,0.025730197321670176,-0.007053516602109128
0.5800000000000003,23.343210317506323,0.02923564436093545,0.024844630402253518,-0.007658106763449936
0.5900000000000003,23.152899539293802,0.028575212060593057,0.02406028750895465,-0.008077404570354921
0.6000000000000003,22.97563356542727,0.027446069451276436,0.023318366349387814,-0.008347992002380676
0.6100000000000003,22.810404980682048,0.025915275115965343,0.0225126748743386,-0.008513063453993129
0.6200000000000003,22.656410838538974,0.02408618245089487,0.021649690861580334,-0.008605354564225847
