center_x,center_y,center_z,psi
5.687565586790869,5.490334022857931,6.996133609143173,0.0
5.6662767311128,5.492897250651534,6.997158900260614,0.0
5.644843137107058,5.4950668210706795,6.998026728428272,0.0
5.623265650935234,5.4968423915150435,6.998736956606018,0.0
5.601545124439534,5.498223681601473,6.999289472640589,0.0
5.579682415109156,5.49921047320825,6.9996841892833,0.0
5.557678386046427,5.499802610509541,6.999921044203816,0.0
5.535533905932738,5.5,7.0,0.0
5.5132498489942465,5.499802610509541,6.999921044203816,0.0
5.490827094967363,5.49921047320825,6.9996841892833,0.0
5.468266529064024,5.498223681601473,6.999289472640589,0.0
5.445569041936742,5.4968423915150435,6.998736956606018,0.0
5.422735529643443,5.4950668210706795,6.998026728428272,0.0
5.399766893612096,5.492897250651534,6.997158900260614,0.0
5.376664040605122,5.490334022857931,6.996133609143173,0.0
5.3534278826836,5.487377542453251,6.9949510169813,0.0
5.330059337171258,5.484028276300021,6.993611310520008,0.0
5.30655932661826,5.480286753286195,6.9921147013144775,0.0
5.2829287787647825,5.476153564241628,6.990461425696651,0.0
5.259168626504394,5.471629361844785,6.988651744737914,0.0
5.235279807847221,5.46671486051967,6.986685944207868,0.0
5.211263265882922,5.461410836323013,6.984564334529205,0.0
5.187119948743449,5.455718126821722,6.982287250728689,0.0
5.162850809565622,5.449637630960617,6.979855052384247,0.0
5.138456806453503,5.443170308920484,6.9772681235681935,0.0
5.113938902440562,5.436317181966443,6.974526872786577,0.0
5.089298065451672,5.429079332286685,6.971631732914674,0.0
5.0645352682648825,5.421457902821578,6.968583161128631,0.0
5.039651488473027,5.413454097083185,6.965381638833274,0.0
5.014647708445124,5.405069178965215,6.962027671586086,0.0
4.9895249152875945,5.39630447254344,6.958521789017376,0.0
4.964284100805296,5.387161361866607,6.954864544746643,0.0
4.938926261462366,5.377641290737884,6.951056516295154,0.0
4.913452398342881,5.3677457624868605,6.947098304994745,0.0
4.887863517111338,5.357476339732161,6.942990535892864,0.0
4.862160627972955,5.346834644134685,6.938733857653874,0.0
4.836344745633782,5.33582235614153,6.934328942456612,0.0
4.810416889260654,5.324441214720629,6.929776485888252,0.0
4.7843780824409405,5.312693017086145,6.925077206834458,0.0
4.758229353142151,5.300579618414676,6.92023184736587,0.0
4.731971733671346,5.288102931552294,6.9152411726209175,0.0
4.705606260634379,5.275264926712489,6.910105970684995,0.0
4.679133974894983,5.262067631165049,6.904827052466019,0.0
4.65255592153367,5.248513128915928,6.899405251566371,0.0
4.625873149806478,5.23460356037816,6.8938414241512636,0.0
4.5990867131035476,5.220341122033862,6.888136448813545,0.0
4.572197668907532,5.205728066087383,6.882291226434953,0.0
4.545207078751856,5.190766700109659,6.8763066800438635,0.0
4.518116008178804,5.175459386673815,6.870183754669526,0.0
4.490925526697454,5.159808542982089,6.863923417192836,0.0
4.463636707741458,5.143816640484131,6.857526656193652,0.0
4.436250628626661,5.127486204486729,6.850994481794691,0.0
4.408768370508575,5.110819813755038,6.844327925502015,0.0
4.381191018339695,5.093820100105354,6.837528040042142,0.0
4.353519660826663,5.076489747989532,6.830595899195813,0.0
4.325755390387291,5.058831494071068,6.823532597628427,0.0
4.29789930310744,5.040848126792961,6.816339250717184,0.0
