A,T,r_rl_obs
0.4166666666666667,6.448275862068965,-328.17512059203295
0.4166666666666667,6.551724137931035,-327.50773835840573
0.4166666666666667,6.655172413793103,-326.9798279352156
0.4166666666666667,6.758620689655173,-326.4805280361488
0.4166666666666667,6.862068965517241,-325.94466878005966
0.4166666666666667,6.9655172413793105,-325.2984772742105
0.4166666666666667,7.068965517241379,-324.4969869208956
0.4166666666666667,7.172413793103448,-323.5308497871159
0.4166666666666667,7.275862068965518,-322.4072088101202
0.4166666666666667,7.379310344827586,-321.09502160859944
0.4166666666666667,7.482758620689655,-319.65193512520403
0.4166666666666667,7.586206896551724,-318.10566115576455
0.4166666666666667,7.689655172413794,-316.4822625979395
0.4166666666666667,7.793103448275862,-314.8840010749733
0.4166666666666667,7.896551724137931,-313.27845985154516
0.4166666666666667,8.0,-311.80008133780706
0.5208333333333334,5.0,-493.1082650547624
0.5208333333333334,5.103448275862069,-497.6021329875723
0.5208333333333334,5.206896551724138,-501.1320245485545
0.5208333333333334,5.310344827586207,-503.1722997288448
0.5208333333333334,5.413793103448276,-503.68603100280933
0.5208333333333334,5.517241379310345,-502.6109870936581
0.5208333333333334,5.620689655172414,-500.3382941444706
0.5208333333333334,5.724137931034483,-497.3584099086029
0.5208333333333334,5.827586206896552,-493.9778073135783
0.5208333333333334,5.931034482758621,-490.6385060594921
0.5208333333333334,6.0344827586206895,-487.6253980136145
0.5208333333333334,6.137931034482759,-485.17914217714485
0.5208333333333334,6.241379310344827,-483.2530640795203
0.5208333333333334,6.344827586206897,-481.88486933377993
0.5208333333333334,6.448275862068965,-480.9786681301317
0.5208333333333334,6.551724137931035,-480.46224665326054
0.5208333333333334,6.655172413793103,-480.16043942845357
0.5208333333333334,6.758620689655173,-479.88772211034626
0.5208333333333334,6.862068965517241,-479.5189913795263
0.5208333333333334,6.9655172413793105,-478.9736916363893
0.5208333333333334,7.068965517241379,-478.22700545555506
0.5208333333333334,7.172413793103448,-477.09909946302446
0.5208333333333334,7.275862068965518,-475.69016097288875
0.5208333333333334,7.379310344827586,-473.9703472126679
0.5208333333333334,7.482758620689655,-472.0012556955384
0.5208333333333334,7.586206896551724,-469.84631593162715
0.5208333333333334,7.689655172413794,-467.55987977556845
0.5208333333333334,7.793103448275862,-465.1712857493887
0.5208333333333334,7.896551724137931,-462.8317276188636
0.5208333333333334,8.0,-460.57317517509983
0.625,5.0,-685.4907750113654
0.625,5.103448275862069,-691.2526796221852
0.625,5.206896551724138,-695.7030572182875
0.625,5.310344827586207,-698.1370018437278
0.625,5.413793103448276,-698.3440799478312
0.625,5.517241379310345,-696.6218982440303
0.625,5.620689655172414,-693.1539252594418
0.625,5.724137931034483,-688.741818391831
0.625,5.827586206896552,-683.940021884502
0.625,5.931034482758621,-679.356310845365
0.625,6.0344827586206895,-675.2704510442617
0.625,6.137931034482759,-672.0040797666663
0.625,6.241379310344827,-669.5927918312577
0.625,6.344827586206897,-668.135837217267
0.625,6.448275862068965,-667.3176723187815
0.625,6.551724137931035,-666.9977355407887
0.625,6.655172413793103,-667.0285766896856
0.625,6.758620689655173,-667.1661489714821
0.625,6.862068965517241,-667.0921874781133
0.625,6.9655172413793105,-666.7494438896458
0.625,7.068965517241379,-666.016873378987
0.625,7.172413793103448,-664.8626387898719
0.625,7.275862068965518,-663.1619110590512
0.625,7.379310344827586,-660.9920014060434
0.625,7.482758620689655,-658.4200133271972
0.625,7.586206896551724,-655.5434541425035
0.625,7.689655172413794,-652.4347029261138
0.625,7.793103448275862,-649.1681398104083
0.625,7.896551724137931,-645.9001285321751
0.625,8.0,-642.7293103307042
0.7291666666666667,5.0,-912.7258212383522
0.7291666666666667,5.103448275862069,-919.9049910758393
0.7291666666666667,5.206896551724138,-925.2951474249448
0.7291666666666667,5.310344827586207,-928.1002781698558
0.7291666666666667,5.413793103448276,-928.0119872260723
0.7291666666666667,5.517241379310345,-925.2633952266541
0.7291666666666667,5.620689655172414,-920.4381437442322
0.7291666666666667,5.724137931034483,-914.3420068775497
0.7291666666666667,5.827586206896552,-907.9288731162283
0.7291666666666667,5.931034482758621,-901.7668676096017
0.7291666666666667,6.0344827586206895,-896.4667087160984
0.7291666666666667,6.137931034482759,-892.278502228188
0.7291666666666667,6.241379310344827,-889.4799326408535
0.7291666666666667,6.344827586206897,-887.7914400709286
0.7291666666666667,6.448275862068965,-887.1499555986934
0.7291666666666667,6.551724137931035,-887.2147064122335
0.7291666666666667,6.655172413793103,-887.7260643349967
0.7291666666666667,6.758620689655173,-888.298808644834
0.7291666666666667,6.862068965517241,-888.6614436222815
0.7291666666666667,6.9655172413793105,-888.6235226201857
0.7291666666666667,7.068965517241379,-888.0324851532285
0.7291666666666667,7.172413793103448,-886.8230562221361
0.7291666666666667,7.275862068965518,-884.8509890997901
0.7291666666666667,7.379310344827586,-882.1835579173306
0.7291666666666667,7.482758620689655,-878.9798087722153
0.7291666666666667,7.586206896551724,-875.2519617025331
0.7291666666666667,7.689655172413794,-871.2137877624966
0.7291666666666667,7.793103448275862,-866.9223555663029
0.7291666666666667,7.896551724137931,-862.6151945940039
0.7291666666666667,8.0,-858.3642747088129
0.8333333333333334,5.0,-1174.8003546839036
0.8333333333333334,5.103448275862069,-1183.43336971902
0.8333333333333334,5.206896551724138,-1189.973138354605
0.8333333333333334,5.310344827586207,-1193.20743429554
0.8333333333333334,5.413793103448276,-1192.6341001489905
0.8333333333333334,5.517241379310345,-1188.6909931621533
0.8333333333333334,5.620689655172414,-1182.1822297589613
0.8333333333333334,5.724137931034483,-1174.2033486033833
0.8333333333333334,5.827586206896552,-1165.7675714954223
0.8333333333333334,5.931034482758621,-1157.8542157666818
0.8333333333333334,6.0344827586206895,-1151.2165651248492
0.8333333333333334,6.137931034482759,-1146.1101068987268
0.8333333333333334,6.241379310344827,-1142.7194529973765
0.8333333333333334,6.344827586206897,-1140.9497461404906
0.8333333333333334,6.448275862068965,-1140.506710928245
0.8333333333333334,6.551724137931035,-1141.0902172742924
0.8333333333333334,6.655172413793103,-1142.1476776201896
0.8333333333333334,6.758620689655173,-1143.3277177025402
0.8333333333333334,6.862068965517241,-1144.3175576895112
0.8333333333333334,6.9655172413793105,-1144.7294704743852
0.8333333333333334,7.068965517241379,-1144.3160201463043
0.8333333333333334,7.172413793103448,-1143.0159411451484
0.8333333333333334,7.275862068965518,-1140.7668053366638
0.8333333333333334,7.379310344827586,-1137.5919893026228
0.8333333333333334,7.482758620689655,-1133.6768253892658
0.8333333333333334,7.586206896551724,-1129.0007997116568
0.8333333333333334,7.689655172413794,-1123.8707766587381
0.8333333333333334,7.793103448275862,-1118.455812844318
0.8333333333333334,7.896551724137931,-1112.8932986365894
0.8333333333333334,8.0,-1107.4854413275305
0.9375,5.0,-1471.9697793426953
0.9375,5.103448275862069,-1482.2617397060078
0.9375,5.206896551724138,-1489.7748179574812
0.9375,5.310344827586207,-1493.2602538763033
0.9375,5.413793103448276,-1492.139610388289
0.9375,5.517241379310345,-1486.8310304914328
0.9375,5.620689655172414,-1478.3874810809489
0.9375,5.724137931034483,-1468.252346650139
0.9375,5.827586206896552,-1457.6218480984467
0.9375,5.931034482758621,-1447.7281265633076
0.9375,6.0344827586206895,-1439.4264835088613
0.9375,6.137931034482759,-1433.3423716680034
0.9375,6.241379310344827,-1429.409313400066
0.9375,6.344827586206897,-1427.5147614812188
0.9375,6.448275862068965,-1427.393000956211
0.9375,6.551724137931035,-1428.5680153751443
0.9375,6.655172413793103,-1430.401383269579
0.9375,6.758620689655173,-1432.3441192819294
0.9375,6.862068965517241,-1433.9531688385332
0.9375,6.9655172413793105,-1434.8212958326526
0.9375,7.068965517241379,-1434.763570661499
0.9375,7.172413793103448,-1433.4999082894321
0.9375,7.275862068965518,-1430.9654994127134
0.9375,7.379310344827586,-1427.2593250030104
0.9375,7.482758620689655,-1422.4922416834315
0.9375,7.586206896551724,-1416.8413414595293
0.9375,7.689655172413794,-1410.5345102452611
0.9375,7.793103448275862,-1403.803748988017
0.9375,7.896551724137931,-1396.8689583930857
0.9375,8.0,-1390.0486702542357
1.0416666666666667,5.0,-1804.0423999502675
1.0416666666666667,5.103448275862069,-1816.0984746680508
1.0416666666666667,5.206896551724138,-1824.7963980174527
1.0416666666666667,5.310344827586207,-1828.4321107539963
1.0416666666666667,5.413793103448276,-1826.734056957743
1.0416666666666667,5.517241379310345,-1819.8262301813832
1.0416666666666667,5.620689655172414,-1809.269005834496
1.0416666666666667,5.724137931034483,-1796.598434650735
1.0416666666666667,5.827586206896552,-1783.4933784513157
1.0416666666666667,5.931034482758621,-1771.4118508877502
1.0416666666666667,6.0344827586206895,-1761.410642482275
1.0416666666666667,6.137931034482759,-1754.0124872536078
1.0416666666666667,6.241379310344827,-1749.4993134176477
1.0416666666666667,6.344827586206897,-1747.552569298387
1.0416666666666667,6.448275862068965,-1747.8572318569306
1.0416666666666667,6.551724137931035,-1749.658796059308
1.0416666666666667,6.655172413793103,-1752.3217509451651
1.0416666666666667,6.758620689655173,-1755.202777963548
1.0416666666666667,6.862068965517241,-1757.5902738342274
1.0416666666666667,6.9655172413793105,-1759.150340723563
1.0416666666666667,7.068965517241379,-1759.3615024745661
1.0416666666666667,7.172413793103448,-1758.1498245206549
1.0416666666666667,7.275862068965518,-1755.3511000279016
1.0416666666666667,7.379310344827586,-1751.0402423539128
1.0416666666666667,7.482758620689655,-1745.4220438043017
1.0416666666666667,7.586206896551724,-1738.6645679707185
1.0416666666666667,7.689655172413794,-1731.0860906060304
1.0416666666666667,7.793103448275862,-1722.848107765895
1.0416666666666667,7.896551724137931,-1714.4419057557259
1.0416666666666667,8.0,-1706.0646484084336
1.1458333333333335,5.0,-2171.5560786453234
1.1458333333333335,5.103448275862069,-2185.400208693178
1.1458333333333335,5.206896551724138,-2195.086671174949
1.1458333333333335,5.310344827586207,-2198.9323914945794
1.1458333333333335,5.413793103448276,-2196.191767302403
1.1458333333333335,5.517241379310345,-2187.483427777625
1.1458333333333335,5.620689655172414,-2174.5549562425144
1.1458333333333335,5.724137931034483,-2159.045407635042
1.1458333333333335,5.827586206896552,-2143.3133632817116
1.1458333333333335,5.931034482758621,-2128.8423107010453
1.1458333333333335,6.0344827586206895,-2116.9366561594015
1.1458333333333335,6.137931034482759,-2108.296791611671
1.1458333333333335,6.241379310344827,-2103.10873300537
1.1458333333333335,6.344827586206897,-2101.175108146707
1.1458333333333335,6.448275862068965,-2101.9427157782884
1.1458333333333335,6.551724137931035,-2104.5203926728964
1.1458333333333335,6.655172413793103,-2108.1627415847997
1.1458333333333335,6.758620689655173,-2112.019045655728
1.1458333333333335,6.862068965517241,-2115.3504785189866
1.1458333333333335,6.9655172413793105,-2117.5901044559314
1.1458333333333335,7.068965517241379,-2118.2026596813453
1.1458333333333335,7.172413793103448,-2117.048273622342
1.1458333333333335,7.275862068965518,-2114.016823361188
1.1458333333333335,7.379310344827586,-2109.061765291839
1.1458333333333335,7.482758620689655,-2102.479051202135
1.1458333333333335,7.586206896551724,-2094.4633120744547
1.1458333333333335,7.689655172413794,-2085.4368123124586
1.1458333333333335,7.793103448275862,-2075.706312745136
1.1458333333333335,7.896551724137931,-2065.597238895267
1.1458333333333335,8.0,-2055.554194758438
1.25,5.0,-2574.596905359995
1.25,5.103448275862069,-2589.9213613249585
1.25,5.206896551724138,-2600.8843780836223
1.25,5.310344827586207,-2604.7388756466053
1.25,5.413793103448276,-2600.9579135555496
1.25,5.517241379310345,-2590.229757364597
1.25,5.620689655172414,-2574.5127163248335
1.25,5.724137931034483,-2555.9995718815253
1.25,5.827586206896552,-2537.1609754170777
1.25,5.931034482758621,-2519.8240496117764
1.25,6.0344827586206895,-2505.880785335109
1.25,6.137931034482759,-2495.8286434180977
1.25,6.241379310344827,-2490.0683881766295
1.25,6.344827586206897,-2488.1307359351376
1.25,6.448275862068965,-2489.363793622742
1.25,6.551724137931035,-2493.0372423012095
1.25,6.655172413793103,-2497.7795498321275
1.25,6.758620689655173,-2502.776274698101
1.25,6.862068965517241,-2507.179199895128
1.25,6.9655172413793105,-2510.195593686238
1.25,7.068965517241379,-2511.3592067882055
1.25,7.172413793103448,-2510.2530309596746
1.25,7.275862068965518,-2506.8742341858215
1.25,7.379310344827586,-2501.4441650503118
1.25,7.482758620689655,-2493.7662653976927
1.25,7.586206896551724,-2484.4401025335583
1.25,7.689655172413794,-2473.8361435813654
1.25,7.793103448275862,-2462.355596114309
1.25,7.896551724137931,-2450.4561889691995
1.25,8.0,-2438.556816617688
1.3541666666666667,5.0,-3013.703427904232
1.3541666666666667,5.103448275862069,-3030.621050402148
1.3541666666666667,5.206896551724138,-3042.6473912817046
1.3541666666666667,5.310344827586207,-3046.2340643869584
1.3541666666666667,5.413793103448276,-3041.2583548693597
1.3541666666666667,5.517241379310345,-3027.9887859127793
1.3541666666666667,5.620689655172414,-3009.3431179392537
1.3541666666666667,5.724137931034483,-2987.316567539426
1.3541666666666667,5.827586206896552,-2965.119293832772
1.3541666666666667,5.931034482758621,-2944.8575688406713
1.3541666666666667,6.0344827586206895,-2928.6373600654897
1.3541666666666667,6.137931034482759,-2916.9120557575056
1.3541666666666667,6.241379310344827,-2910.5449851067556
1.3541666666666667,6.344827586206897,-2908.520350017172
1.3541666666666667,6.448275862068965,-2910.44596462412
1.3541666666666667,6.551724137931035,-2915.049017012867
1.3541666666666667,6.655172413793103,-2920.9685198446336
1.3541666666666667,6.758620689655173,-2927.302811408552
1.3541666666666667,6.862068965517241,-2932.883837672493
1.3541666666666667,6.9655172413793105,-2936.912128580852
1.3541666666666667,7.068965517241379,-2938.5532024092986
1.3541666666666667,7.172413793103448,-2937.623792835202
1.3541666666666667,7.275862068965518,-2934.1096251473955
1.3541666666666667,7.379310344827586,-2927.877482335069
1.3541666666666667,7.482758620689655,-2919.166331784571
1.3541666666666667,7.586206896551724,-2908.521587529881
1.3541666666666667,7.689655172413794,-2896.191718815852
1.3541666666666667,7.793103448275862,-2882.8865572743275
1.3541666666666667,7.896551724137931,-2868.9940099729
1.3541666666666667,8.0,-2855.100223523867
1.4583333333333335,5.0,-3488.578585503659
1.4583333333333335,5.103448275862069,-3507.4578985615367
1.4583333333333335,5.206896551724138,-3520.412736706254
1.4583333333333335,5.310344827586207,-3523.9285865306797
1.4583333333333335,5.413793103448276,-3517.2469069163426
1.4583333333333335,5.517241379310345,-3501.5202899852006
1.4583333333333335,5.620689655172414,-3479.1992654065198
1.4583333333333335,5.724137931034483,-3453.3678736013344
1.4583333333333335,5.827586206896552,-3427.5541763322117
1.4583333333333335,5.931034482758621,-3403.928584510904
1.4583333333333335,6.0344827586206895,-3385.167393212617
1.4583333333333335,6.137931034482759,-3371.9564136707622
1.4583333333333335,6.241379310344827,-3364.4992577593084
1.4583333333333335,6.344827586206897,-3362.6241478809216
1.4583333333333335,6.448275862068965,-3365.1400311866737
1.4583333333333335,6.551724137931035,-3370.7046884378587
1.4583333333333335,6.655172413793103,-3378.125487317715
1.4583333333333335,6.758620689655173,-3385.8926427630045
1.4583333333333335,6.862068965517241,-3392.520080641033
1.4583333333333335,6.9655172413793105,-3397.6433867939804
1.4583333333333335,7.068965517241379,-3400.001297944608
1.4583333333333335,7.172413793103448,-3399.287153163072
1.4583333333333335,7.275862068965518,-3395.2929310536806
1.4583333333333335,7.379310344827586,-3388.3184150716497
1.4583333333333335,7.482758620689655,-3378.568865494813
1.4583333333333335,7.586206896551724,-3366.3271912822734
1.4583333333333335,7.689655172413794,-3352.235667153231
1.4583333333333335,7.793103448275862,-3337.0785976423253
1.4583333333333335,7.896551724137931,-3320.990613499457
1.4583333333333335,8.0,-3304.8968291631077
1.5625,5.0,-3999.997727410998
1.5625,5.103448275862069,-4020.5909915064944
1.5625,5.206896551724138,-4034.591052155804
1.5625,5.310344827586207,-4037.442335797767
1.5625,5.413793103448276,-4029.2189012337117
1.5625,5.517241379310345,-4010.3577336687695
1.5625,5.620689655172414,-3984.334881733795
1.5625,5.724137931034483,-3954.420212404546
1.5625,5.827586206896552,-3924.4925105216375
1.5625,5.931034482758621,-3897.5244169441103
1.5625,6.0344827586206895,-3875.9183595727814
1.5625,6.137931034482759,-3860.751993242843
1.5625,6.241379310344827,-3852.5547910041664
1.5625,6.344827586206897,-3850.53048180836
1.5625,6.448275862068965,-3853.795049964636
1.5625,6.551724137931035,-3860.525882423376
1.5625,6.655172413793103,-3869.361435100561
1.5625,6.758620689655173,-3878.4280062943735
1.5625,6.862068965517241,-3886.6215329350916
1.5625,6.9655172413793105,-3892.583977768408
1.5625,7.068965517241379,-3895.6028927941443
1.5625,7.172413793103448,-3895.1140045412203
1.5625,7.275862068965518,-3890.8135303677536
1.5625,7.379310344827586,-3883.2439472645588
1.5625,7.482758620689655,-3872.1042147933567
1.5625,7.586206896551724,-3858.156182626727
1.5625,7.689655172413794,-3842.254686517833
1.5625,7.793103448275862,-3824.8601107321424
1.5625,7.896551724137931,-3806.5601340539324
1.5625,8.0,-3788.218965364914
1.6666666666666667,5.0,-4548.188199548393
1.6666666666666667,5.103448275862069,-4570.422120470116
1.6666666666666667,5.206896551724138,-4585.012704737661
1.6666666666666667,5.310344827586207,-4587.431582476033
1.6666666666666667,5.413793103448276,-4577.10858825761
1.6666666666666667,5.517241379310345,-4555.101812520433
1.6666666666666667,5.620689655172414,-4524.499272597201
1.6666666666666667,5.724137931034483,-4490.342138167282
1.6666666666666667,5.827586206896552,-4455.90079210926
1.6666666666666667,5.931034482758621,-4425.362788686339
1.6666666666666667,6.0344827586206895,-4400.566818264919
1.6666666666666667,6.137931034482759,-4383.614074250718
1.6666666666666667,6.241379310344827,-4374.325799494596
1.6666666666666667,6.344827586206897,-4372.442276996545
1.6666666666666667,6.448275862068965,-4376.295074204068
1.6666666666666667,6.551724137931035,-4384.439709787685
1.6666666666666667,6.655172413793103,-4394.560579319677
1.6666666666666667,6.758620689655173,-4405.387249540232
1.6666666666666667,6.862068965517241,-4415.074050950885
1.6666666666666667,6.9655172413793105,-4422.154429545796
1.6666666666666667,7.068965517241379,-4425.791348420526
1.6666666666666667,7.172413793103448,-4425.466077327435
1.6666666666666667,7.275862068965518,-4421.074894433828
1.6666666666666667,7.379310344827586,-4412.334088205115
1.6666666666666667,7.482758620689655,-4399.912782888827
1.6666666666666667,7.586206896551724,-4384.265298110602
1.6666666666666667,7.689655172413794,-4366.1370908584095
1.6666666666666667,7.793103448275862,-4346.337240431063
1.6666666666666667,7.896551724137931,-4325.793505000584
1.6666666666666667,8.0,-4304.87636910884
1.7708333333333335,5.0,-5133.209230908337
1.7708333333333335,5.103448275862069,-5156.409397236473
1.7708333333333335,5.206896551724138,-5172.4751714892955
1.7708333333333335,5.310344827586207,-5174.303323181808
1.7708333333333335,5.413793103448276,-5161.518653903856
1.7708333333333335,5.517241379310345,-5135.473609272822
1.7708333333333335,5.620689655172414,-5100.864185832402
1.7708333333333335,5.724137931034483,-5061.317267672534
1.7708333333333335,5.827586206896552,-5021.868313295218
1.7708333333333335,5.931034482758621,-4987.0649075768715
1.7708333333333335,6.0344827586206895,-4959.534084682507
1.7708333333333335,6.137931034482759,-4940.114193525435
1.7708333333333335,6.241379310344827,-4930.1847852907495
1.7708333333333335,6.344827586206897,-4927.976802892569
1.7708333333333335,6.448275862068965,-4932.493211535485
1.7708333333333335,6.551724137931035,-4942.115809100634
1.7708333333333335,6.655172413793103,-4953.962392354688
1.7708333333333335,6.758620689655173,-4966.470050213345
1.7708333333333335,6.862068965517241,-4977.61090587999
1.7708333333333335,6.9655172413793105,-4986.076132968271
1.7708333333333335,7.068965517241379,-4990.411378392575
1.7708333333333335,7.172413793103448,-4990.469285268601
1.7708333333333335,7.275862068965518,-4985.694343511603
1.7708333333333335,7.379310344827586,-4976.005629510429
1.7708333333333335,7.482758620689655,-4962.405055714858
1.7708333333333335,7.586206896551724,-4944.839380659598
1.7708333333333335,7.689655172413794,-4924.647775810544
1.7708333333333335,7.793103448275862,-4902.233996948872
1.7708333333333335,7.896551724137931,-4878.8138822167975
1.7708333333333335,8.0,-4855.511494754498
1.875,5.0,-5756.657440869741
1.875,5.103448275862069,-5781.0182916591375
1.875,5.206896551724138,-5796.624785963204
1.875,5.310344827586207,-5797.674343242661
1.875,5.413793103448276,-5781.952163967921
1.875,5.517241379310345,-5752.339929911183
1.875,5.620689655172414,-5712.369495453845
1.875,5.724137931034483,-5668.135074904286
1.875,5.827586206896552,-5623.246395266792
1.875,5.931034482758621,-5584.240464114478
1.875,6.0344827586206895,-5552.452099862024
1.875,6.137931034482759,-5531.07010385054
1.875,6.241379310344827,-5519.903503688527
1.875,6.344827586206897,-5517.421772349321
1.875,6.448275862068965,-5522.927198213815
1.875,6.551724137931035,-5533.706773734127
1.875,6.655172413793103,-5547.442827106451
1.875,6.758620689655173,-5561.630010979884
1.875,6.862068965517241,-5574.630906747329
1.875,6.9655172413793105,-5584.284120608881
1.875,7.068965517241379,-5589.657153933588
1.875,7.172413793103448,-5589.884998751709
1.875,7.275862068965518,-5584.636550568257
1.875,7.379310344827586,-5574.212765207322
1.875,7.482758620689655,-5558.7035969734925
1.875,7.586206896551724,-5539.672856369215
1.875,7.689655172413794,-5516.931739798719
1.875,7.793103448275862,-5491.944635991182
1.875,7.896551724137931,-5465.949553232329
1.875,8.0,-5439.682656906555
1.9791666666666667,5.0,-6416.423690154424
1.9791666666666667,5.103448275862069,-6442.706218661198
