A,T,r_fntsmc
0.5208333333333334,5.724137931034483,-489.53321499244413
0.5208333333333334,5.827586206896552,-486.0296903790722
0.5208333333333334,5.931034482758621,-482.64909895512733
0.5208333333333334,6.0344827586206895,-479.6602573900418
0.5208333333333334,6.137931034482759,-477.2418519465598
0.5208333333333334,6.241379310344827,-475.4622705906456
0.5208333333333334,6.344827586206897,-474.2959042252458
0.5208333333333334,6.448275862068965,-473.6316880427176
0.5208333333333334,6.551724137931035,-473.3801216058455
0.5208333333333334,6.655172413793103,-473.3442398417068
0.5208333333333334,6.758620689655173,-473.37458903957395
0.5208333333333334,6.862068965517241,-473.3409315770479
0.5208333333333334,6.9655172413793105,-473.12478788783204
0.5208333333333334,7.068965517241379,-472.644700232964
0.5208333333333334,7.172413793103448,-471.8570539311031
0.5208333333333334,7.275862068965518,-470.73903236925946
0.5208333333333334,7.379310344827586,-469.30958877837764
0.5208333333333334,7.482758620689655,-467.6023034732676
0.5208333333333334,7.586206896551724,-465.67263775198285
0.5208333333333334,7.689655172413794,-463.5861212864484
0.5208333333333334,7.793103448275862,-461.41738585973224
0.5208333333333334,7.896551724137931,-459.2418650336414
0.5208333333333334,8.0,-457.1382378356448
0.625,5.0,-682.4998619929116
0.625,5.103448275862069,-687.362248195977
0.625,5.206896551724138,-691.0198390342061
0.625,5.310344827586207,-692.7265081287215
0.625,5.413793103448276,-692.3445236263271
0.625,5.517241379310345,-689.9954079504545
0.625,5.620689655172414,-686.1789261026448
0.625,5.724137931034483,-681.4767006326958
0.625,5.827586206896552,-676.5072506578897
0.625,5.931034482758621,-671.7677952752583
0.625,6.0344827586206895,-667.7005215240725
0.625,6.137931034482759,-664.5218151277281
0.625,6.241379310344827,-662.3047659569789
0.625,6.344827586206897,-660.9947780295233
0.625,6.448275862068965,-660.4515994570196
0.625,6.551724137931035,-660.4724230137899
0.625,6.655172413793103,-660.8269224096447
0.625,6.758620689655173,-661.2739410125533
0.625,6.862068965517241,-661.5794080144893
0.625,6.9655172413793105,-661.6285388937455
0.625,7.068965517241379,-661.2772539184703
0.625,7.172413793103448,-660.4392620550785
0.625,7.275862068965518,-659.0971801357555
0.625,7.379310344827586,-657.2747228834061
0.625,7.482758620689655,-655.0194292517341
0.625,7.586206896551724,-652.406021306782
0.625,7.689655172413794,-649.5400125475455
0.625,7.793103448275862,-646.5233341200224
0.625,7.896551724137931,-643.4620826180121
0.625,8.0,-640.462937023617
0.7291666666666667,5.0,-911.2313623795671
0.7291666666666667,5.103448275862069,-917.2974143661319
0.7291666666666667,5.206896551724138,-921.7421020314521
0.7291666666666667,5.310344827586207,-923.6473008951804
0.7291666666666667,5.413793103448276,-922.7850778315296
0.7291666666666667,5.517241379310345,-919.3542618716913
0.7291666666666667,5.620689655172414,-914.0620063169421
0.7291666666666667,5.724137931034483,-907.6659149835049
0.7291666666666667,5.827586206896552,-900.9420169416461
0.7291666666666667,5.931034482758621,-894.6670532758211
0.7291666666666667,6.0344827586206895,-889.3419683006709
0.7291666666666667,6.137931034482759,-885.2784717141625
0.7291666666666667,6.241379310344827,-882.5838484785062
0.7291666666666667,6.344827586206897,-881.1500764066785
0.7291666666666667,6.448275862068965,-880.7911064232293
0.7291666666666667,6.551724137931035,-881.2085997077834
0.7291666666666667,6.655172413793103,-882.0682001194302
0.7291666666666667,6.758620689655173,-883.0498850627963
0.7291666666666667,6.862068965517241,-883.8707265325497
0.7291666666666667,6.9655172413793105,-884.2790159565973
0.7291666666666667,7.068965517241379,-884.1073848787404
0.7291666666666667,7.172413793103448,-883.256746821124
0.7291666666666667,7.275862068965518,-881.6867750647974
0.7291666666666667,7.379310344827586,-879.4381521977754
0.7291666666666667,7.482758620689655,-876.5751588054568
0.7291666666666667,7.586206896551724,-873.1928480517685
0.7291666666666667,7.689655172413794,-869.432786629116
0.7291666666666667,7.793103448275862,-865.420503653969
0.7291666666666667,7.896551724137931,-861.3291159625003
0.7291666666666667,8.0,-857.2916970898727
0.8333333333333334,5.0,-1175.098981390977
0.8333333333333334,5.103448275862069,-1182.3819419054137
0.8333333333333334,5.206896551724138,-1187.7059421048293
0.8333333333333334,5.310344827586207,-1189.7459092386944
0.8333333333333334,5.413793103448276,-1188.2645416528233
0.8333333333333334,5.517241379310345,-1183.6051218905695
0.8333333333333334,5.620689655172414,-1176.5250567958024
0.8333333333333334,5.724137931034483,-1168.0950554662659
0.8333333333333334,5.827586206896552,-1159.3919942382379
0.8333333333333334,5.931034482758621,-1151.3515842390327
0.8333333333333334,6.0344827586206895,-1144.5719086275478
0.8333333333333334,6.137931034482759,-1139.5176394011655
0.8333333333333334,6.241379310344827,-1136.301626586902
0.8333333333333334,6.344827586206897,-1134.773234396947
0.8333333333333334,6.448275862068965,-1134.6890859463779
0.8333333333333334,6.551724137931035,-1135.6193963361907
0.8333333333333334,6.655172413793103,-1137.1504162131193
0.8333333333333334,6.758620689655173,-1138.7863100453133
0.8333333333333334,6.862068965517241,-1140.2078635180567
0.8333333333333334,6.9655172413793105,-1141.0696418591817
0.8333333333333334,7.068965517241379,-1141.1584342084905
0.8333333333333334,7.172413793103448,-1140.3362079355102
0.8333333333333334,7.275862068965518,-1138.5535480680503
0.8333333333333334,7.379310344827586,-1135.838754865009
0.8333333333333334,7.482758620689655,-1132.2894130231102
0.8333333333333334,7.586206896551724,-1128.0304614286404
0.8333333333333334,7.689655172413794,-1123.231681907443
0.8333333333333334,7.793103448275862,-1118.0883874269339
0.8333333333333334,7.896551724137931,-1112.8024632999357
0.8333333333333334,8.0,-1107.5516088887766
0.9375,5.0,-1473.9421018095377
0.9375,5.103448275862069,-1482.739445387424
0.9375,5.206896551724138,-1488.832509593328
0.9375,5.310344827586207,-1491.0952607769527
0.9375,5.413793103448276,-1488.8145277633107
0.9375,5.517241379310345,-1482.6113103905323
0.9375,5.620689655172414,-1473.4925487211372
0.9375,5.724137931034483,-1462.7849960252233
0.9375,5.827586206896552,-1451.7697372947443
0.9375,5.931034482758621,-1441.7372994038085
0.9375,6.0344827586206895,-1433.3869782241766
0.9375,6.137931034482759,-1427.2451553966089
0.9375,6.241379310344827,-1423.4641238511092
0.9375,6.344827586206897,-1421.8826432268256
0.9375,6.448275862068965,-1422.0987740440278
0.9375,6.551724137931035,-1423.6467817544608
0.9375,6.655172413793103,-1425.9249708312943
0.9375,6.758620689655173,-1428.380670694142
0.9375,6.862068965517241,-1430.5251003085502
0.9375,6.9655172413793105,-1431.9276602312793
0.9375,7.068965517241379,-1432.3576808418338
0.9375,7.172413793103448,-1431.6099563277696
0.9375,7.275862068965518,-1429.6063352228846
0.9375,7.379310344827586,-1426.3895068716056
0.9375,7.482758620689655,-1422.0748357152781
0.9375,7.586206896551724,-1416.8377786243304
0.9375,7.689655172413794,-1410.8956497983033
0.9375,7.793103448275862,-1404.4909097451678
0.9375,7.896551724137931,-1397.8747811664296
0.9375,8.0,-1391.2828778830979
1.0416666666666667,5.0,-1808.0149309389349
1.0416666666666667,5.103448275862069,-1818.2675533468653
1.0416666666666667,5.206896551724138,-1825.3515714119876
1.0416666666666667,5.310344827586207,-1827.549477669669
1.0416666666666667,5.413793103448276,-1824.3646075163656
1.0416666666666667,5.517241379310345,-1816.4456310708772
1.0416666666666667,5.620689655172414,-1805.0076156614912
1.0416666666666667,5.724137931034483,-1791.7318502808153
1.0416666666666667,5.827586206896552,-1778.2059779670378
1.0416666666666667,5.931034482758621,-1765.8625260092563
1.0416666666666667,6.0344827586206895,-1755.7354265651256
1.0416666666666667,6.137931034482759,-1748.3995843971934
1.0416666666666667,6.241379310344827,-1744.0155812961577
1.0416666666666667,6.344827586206897,-1742.3824829237078
1.0416666666666667,6.448275862068965,-1742.9992632608873
1.0416666666666667,6.551724137931035,-1745.252738705834
1.0416666666666667,6.655172413793103,-1748.4090579789868
1.0416666666666667,6.758620689655173,-1751.8040425886227
1.0416666666666667,6.862068965517241,-1754.7996399758558
1.0416666666666667,6.9655172413793105,-1756.8444376723485
1.0416666666666667,7.068965517241379,-1757.6624447409172
1.0416666666666667,7.172413793103448,-1757.0051791018018
1.0416666666666667,7.275862068965518,-1754.7753577069511
1.0416666666666667,7.379310344827586,-1751.0206282403299
1.0416666666666667,7.482758620689655,-1745.8861491775865
1.0416666666666667,7.586206896551724,-1739.5878872769683
1.0416666666666667,7.689655172413794,-1732.370434147002
1.0416666666666667,7.793103448275862,-1724.6010898609438
1.0416666666666667,7.896551724137931,-1716.4943739382024
1.0416666666666667,8.0,-1708.3935288570624
1.1458333333333335,5.0,-2177.5710042389114
1.1458333333333335,5.103448275862069,-2189.2335131574428
1.1458333333333335,5.206896551724138,-2197.19379936594
1.1458333333333335,5.310344827586207,-2199.2045028866155
1.1458333333333335,5.413793103448276,-2195.0379614995136
1.1458333333333335,5.517241379310345,-2185.1600108989983
1.1458333333333335,5.620689655172414,-2171.1362348470498
1.1458333333333335,5.724137931034483,-2154.9592762166367
1.1458333333333335,5.827586206896552,-2138.5866492275286
1.1458333333333335,5.931034482758621,-2123.7423438649685
1.1458333333333335,6.0344827586206895,-2111.6287378351512
1.1458333333333335,6.137931034482759,-2102.9717374912743
1.1458333333333335,6.241379310344827,-2097.963195440888
1.1458333333333335,6.344827586206897,-2096.289189851246
1.1458333333333335,6.448275862068965,-2097.3615720941593
1.1458333333333335,6.551724137931035,-2100.4457007164256
1.1458333333333335,6.655172413793103,-2104.6173502345396
1.1458333333333335,6.758620689655173,-2109.103042330679
1.1458333333333335,6.862068965517241,-2113.0143475617633
1.1458333333333335,6.9655172413793105,-2115.8232723192295
1.1458333333333335,7.068965517241379,-2117.1311870153995
1.1458333333333335,7.172413793103448,-2116.5976287603935
1.1458333333333335,7.275862068965518,-2114.140336562586
1.1458333333333335,7.379310344827586,-2109.811817343501
1.1458333333333335,7.482758620689655,-2103.7761106897474
1.1458333333333335,7.586206896551724,-2096.3172106859456
1.1458333333333335,7.689655172413794,-2087.708121199574
1.1458333333333335,7.793103448275862,-2078.3314559786895
1.1458333333333335,7.896551724137931,-2068.623671905454
1.1458333333333335,8.0,-2058.876911743802
1.25,5.0,-2582.5419169664146
1.25,5.103448275862069,-2595.7249933946123
1.25,5.206896551724138,-2604.507098295639
1.25,5.310344827586207,-2606.480573687465
1.25,5.413793103448276,-2600.9624639397794
1.25,5.517241379310345,-2588.8520914119463
1.25,5.620689655172414,-2571.881234492209
1.25,5.724137931034483,-2552.493292061133
1.25,5.827586206896552,-2532.973575642922
1.25,5.931034482758621,-2515.3068222955435
1.25,6.0344827586206895,-2501.079231946245
1.25,6.137931034482759,-2491.042717752493
1.25,6.241379310344827,-2485.3229437588075
1.25,6.344827586206897,-2483.631657704983
1.25,6.448275862068965,-2485.271645167057
1.25,6.551724137931035,-2489.2495370703236
1.25,6.655172413793103,-2494.5582879088233
1.25,6.758620689655173,-2500.176519243938
1.25,6.862068965517241,-2505.2225657782406
1.25,6.9655172413793105,-2508.9356725032553
1.25,7.068965517241379,-2510.7051089886227
1.25,7.172413793103448,-2510.3582848749174
1.25,7.275862068965518,-2507.683555591372
1.25,7.379310344827586,-2502.745675461301
1.25,7.482758620689655,-2495.6732189138806
1.25,7.586206896551724,-2486.998069979624
1.25,7.689655172413794,-2476.909822657184
1.25,7.793103448275862,-2465.8666567192454
1.25,7.896551724137931,-2454.3320098964427
1.25,8.0,-2442.7621757045617
1.3541666666666667,5.0,-3023.0974151424593
1.3541666666666667,5.103448275862069,-3037.8292015300553
1.3541666666666667,5.206896551724138,-3047.564996542716
1.3541666666666667,5.310344827586207,-3049.2627555434747
1.3541666666666667,5.413793103448276,-3042.2899267641747
1.3541666666666667,5.517241379310345,-3027.6530355447344
1.3541666666666667,5.620689655172414,-3007.4648771828297
1.3541666666666667,5.724137931034483,-2984.514784283162
1.3541666666666667,5.827586206896552,-2961.514778370269
1.3541666666666667,5.931034482758621,-2940.9104852870037
1.3541666666666667,6.0344827586206895,-2924.2387212311337
1.3541666666666667,6.137931034482759,-2912.612499298346
1.3541666666666667,6.241379310344827,-2906.112680183051
1.3541666666666667,6.344827586206897,-2904.3977684115957
1.3541666666666667,6.448275862068965,-2906.5904588646185
1.3541666666666667,6.551724137931035,-2911.6188908410727
1.3541666666666667,6.655172413793103,-2918.1522366284867
1.3541666666666667,6.758620689655173,-2925.1491000906335
1.3541666666666667,6.862068965517241,-2931.346759819606
1.3541666666666667,6.9655172413793105,-2935.9437465343103
1.3541666666666667,7.068965517241379,-2938.377613266327
1.3541666666666667,7.172413793103448,-2938.2272020417986
1.3541666666666667,7.275862068965518,-2935.3155430671345
1.3541666666666667,7.379310344827586,-2929.7267097219533
1.3541666666666667,7.482758620689655,-2921.6912103555846
1.3541666666666667,7.586206896551724,-2911.575744412895
1.3541666666666667,7.689655172413794,-2899.8208042754673
1.3541666666666667,7.793103448275862,-2886.9477206292295
1.3541666666666667,7.896551724137931,-2873.5052558059347
1.3541666666666667,8.0,-2859.983557962152
1.4583333333333335,5.0,-3499.390827742515
1.4583333333333335,5.103448275862069,-3515.775847198287
1.4583333333333335,5.206896551724138,-3526.2384336985115
1.4583333333333335,5.310344827586207,-3527.6341545730143
1.4583333333333335,5.413793103448276,-3519.049955050138
1.4583333333333335,5.517241379310345,-3501.5967812232434
1.4583333333333335,5.620689655172414,-3477.843461857486
1.4583333333333335,5.724137931034483,-3451.013173091873
1.4583333333333335,5.827586206896552,-3424.22948230689
1.4583333333333335,5.931034482758621,-3400.211626883218
1.4583333333333335,6.0344827586206895,-3381.053022273715
1.4583333333333335,6.137931034482759,-3367.6842941041787
1.4583333333333335,6.241379310344827,-3360.35128656884
1.4583333333333335,6.344827586206897,-3358.6099779369874
1.4583333333333335,6.448275862068965,-3361.466845810122
1.4583333333333335,6.551724137931035,-3367.61212353347
1.4583333333333335,6.655172413793103,-3375.5872215689446
1.4583333333333335,6.758620689655173,-3383.9223133180317
1.4583333333333335,6.862068965517241,-3391.4323122490123
1.4583333333333335,6.9655172413793105,-3397.0920668455396
1.4583333333333335,7.068965517241379,-3400.21821327
1.4583333333333335,7.172413793103448,-3400.251585769957
1.4583333333333335,7.275862068965518,-3397.106426975358
1.4583333333333335,7.379310344827586,-3390.8040662766593
1.4583333333333335,7.482758620689655,-3381.684923158837
1.4583333333333335,7.586206896551724,-3370.103898950198
1.4583333333333335,7.689655172413794,-3356.604177542985
1.4583333333333335,7.793103448275862,-3341.7549074338262
1.4583333333333335,7.896551724137931,-3326.20564021103
1.4583333333333335,8.0,-3310.5471474226683
1.5625,5.0,-4011.4700689139595
1.5625,5.103448275862069,-4029.5404574325235
1.5625,5.206896551724138,-4040.773046782282
1.5625,5.310344827586207,-4041.6141864833603
1.5625,5.413793103448276,-4031.10814832495
1.5625,5.517241379310345,-4010.6463833292714
1.5625,5.620689655172414,-3983.075476336971
1.5625,5.724137931034483,-3951.9717244820254
1.5625,5.827586206896552,-3921.114451289147
1.5625,5.931034482758621,-3893.569539708205
1.5625,6.0344827586206895,-3871.5933932044427
1.5625,6.137931034482759,-3856.410063441527
1.5625,6.241379310344827,-3848.2161339196177
1.5625,6.344827586206897,-3846.469665760982
1.5625,6.448275862068965,-3849.9697663396423
1.5625,6.551724137931035,-3857.227177206285
1.5625,6.655172413793103,-3866.6522883351004
1.5625,6.758620689655173,-3876.571060147967
1.5625,6.862068965517241,-3885.5560098766337
1.5625,6.9655172413793105,-3892.2728488954845
1.5625,7.068965517241379,-3896.1067584438865
1.5625,7.172413793103448,-3896.434757202772
1.5625,7.275862068965518,-3893.034898807408
1.5625,7.379310344827586,-3886.0014067701036
1.5625,7.482758620689655,-3875.7003935503435
1.5625,7.586206896551724,-3862.545739192629
1.5625,7.689655172413794,-3847.1940278289753
1.5625,7.793103448275862,-3830.2146448242383
1.5625,7.896551724137931,-3812.4365941122433
1.5625,8.0,-3794.4711692425894
1.6666666666666667,5.0,-4559.534807539839
1.6666666666666667,5.103448275862069,-4579.190134146637
1.6666666666666667,5.206896551724138,-4591.214734105044
1.6666666666666667,5.310344827586207,-4591.395827715259
1.6666666666666667,5.413793103448276,-4578.8506300412055
1.6666666666666667,5.517241379310345,-4554.962846375754
1.6666666666666667,5.620689655172414,-4523.0807955793225
1.6666666666666667,5.724137931034483,-4487.394801266834
1.6666666666666667,5.827586206896552,-4452.125027800853
1.6666666666666667,5.931034482758621,-4420.70241812767
1.6666666666666667,6.0344827586206895,-4395.7306174850955
1.6666666666666667,6.137931034482759,-4378.546132256777
1.6666666666666667,6.241379310344827,-4369.44133375774
1.6666666666666667,6.344827586206897,-4367.671277003861
1.6666666666666667,6.448275862068965,-4372.011991321189
1.6666666666666667,6.551724137931035,-4380.610498312213
1.6666666666666667,6.655172413793103,-4391.593241022996
1.6666666666666667,6.758620689655173,-4403.172583584441
1.6666666666666667,6.862068965517241,-4413.610475363416
1.6666666666666667,6.9655172413793105,-4421.625023250468
1.6666666666666667,7.068965517241379,-4426.186001848099
1.6666666666666667,7.172413793103448,-4426.777431599649
1.6666666666666667,7.275862068965518,-4423.1510719002345
1.6666666666666667,7.379310344827586,-4415.35657127296
1.6666666666666667,7.482758620689655,-4403.780860888105
1.6666666666666667,7.586206896551724,-4388.952505441755
1.6666666666666667,7.689655172413794,-4371.576280820645
1.6666666666666667,7.793103448275862,-4352.394521283728
1.6666666666666667,7.896551724137931,-4332.219024702852
1.6666666666666667,8.0,-4311.831639130345
1.7708333333333335,5.0,-5143.626172093093
1.7708333333333335,5.103448275862069,-5164.894486752749
1.7708333333333335,5.206896551724138,-5177.6319729958805
1.7708333333333335,5.310344827586207,-5177.065629660462
1.7708333333333335,5.413793103448276,-5162.125624871798
1.7708333333333335,5.517241379310345,-5134.613407656948
1.7708333333333335,5.620689655172414,-5098.100067855539
1.7708333333333335,5.724137931034483,-5057.59572392357
1.7708333333333335,5.827586206896552,-5017.538269825805
1.7708333333333335,5.931034482758621,-4981.933628452533
1.7708333333333335,6.0344827586206895,-4953.708659748352
1.7708333333333335,6.137931034482759,-4934.389853023641
1.7708333333333335,6.241379310344827,-4924.21152093946
1.7708333333333335,6.344827586206897,-4922.44226483462
1.7708333333333335,6.448275862068965,-4927.555604212634
1.7708333333333335,6.551724137931035,-4937.5044829217195
1.7708333333333335,6.655172413793103,-4950.259827556013
1.7708333333333335,6.758620689655173,-4963.61659155964
1.7708333333333335,6.862068965517241,-4975.636288652405
1.7708333333333335,6.9655172413793105,-4984.981135302523
1.7708333333333335,7.068965517241379,-4990.423657524161
1.7708333333333335,7.172413793103448,-4991.324306456585
1.7708333333333335,7.275862068965518,-4987.363020572541
1.7708333333333335,7.379310344827586,-4978.811124069957
1.7708333333333335,7.482758620689655,-4965.874602418682
1.7708333333333335,7.586206896551724,-4949.270221169069
1.7708333333333335,7.689655172413794,-4929.749230180523
1.7708333333333335,7.793103448275862,-4908.176191558958
1.7708333333333335,7.896551724137931,-4885.507320518864
1.7708333333333335,8.0,-4862.509305835502
1.875,5.0,-5763.879253293503
1.875,5.103448275862069,-5786.810870905621
1.875,5.206896551724138,-5800.101496004783
1.875,5.310344827586207,-5798.638788585537
1.875,5.413793103448276,-5781.073862831588
1.875,5.517241379310345,-5749.675026287681
1.875,5.620689655172414,-5708.262879266732
1.875,5.724137931034483,-5662.415775458211
1.875,5.827586206896552,-5617.184069432532
1.875,5.931034482758621,-5577.1833216862915
1.875,6.0344827586206895,-5545.478489364978
1.875,6.137931034482759,-5523.853307551005
1.875,6.241379310344827,-5512.588795691017
1.875,6.344827586206897,-5510.723662988224
1.875,6.448275862068965,-5516.751612731245
1.875,6.551724137931035,-5528.115811327107
1.875,6.655172413793103,-5542.679315807346
1.875,6.758620689655173,-5557.894514460017
1.875,6.862068965517241,-5571.750384876586
1.875,6.9655172413793105,-5582.3668209174975
1.875,7.068965517241379,-5588.754294190808
1.875,7.172413793103448,-5590.052545337766
1.875,7.275862068965518,-5585.79812924037
1.875,7.379310344827586,-5576.316984469376
1.875,7.482758620689655,-5562.056932674511
1.875,7.586206896551724,-5543.526663115354
1.875,7.689655172413794,-5521.755976388324
1.875,7.793103448275862,-5497.668165918987
1.875,7.896551724137931,-5472.17024859773
1.875,8.0,-5446.466325238337
1.9791666666666667,5.0,-6420.538758452471
1.9791666666666667,5.103448275862069,-6445.090639158382
