k1_x,k1_y,k1_z,k2_x,k2_y,k2_z,k4_x,k4_y,k4_z
0.4938335120677948,0.5451111197471619,0.779168963432312,0.4706105589866638,0.47085869312286377,0.9930169582366943,2.528139352798462,3.997957706451416,5.055113434791565
0.40886858105659485,0.48174095153808594,0.6690466403961182,0.42237359285354614,0.4166684150695801,0.9554570317268372,1.9995732605457306,3.3266639709472656,4.461731314659119
0.3967108428478241,0.47407475113868713,0.6524573564529419,0.4156225621700287,0.408582866191864,0.949673056602478,1.9239920377731323,3.2308566570281982,4.377593100070953
0.3849624693393707,0.4673147201538086,0.6362217664718628,0.4093495309352875,0.40078702569007874,0.9443221688270569,1.8504153192043304,3.1388163566589355,4.2980653047561646
0.3745138347148895,0.46201109886169434,0.6215502023696899,0.4041030704975128,0.39390328526496887,0.9399163722991943,1.7840613424777985,3.0574870109558105,4.229564070701599
0.3683120310306549,0.4594450294971466,0.6126625537872314,0.40131476521492004,0.38992297649383545,0.9377177953720093,1.7436808347702026,3.0096757411956787,4.191010892391205
0.3625957667827606,0.4573996067047119,0.6043118238449097,0.39892128109931946,0.38626039028167725,0.935874879360199,1.705748587846756,2.9656296968460083,4.156569242477417
0.35829171538352966,0.45626401901245117,0.597844123840332,0.39735549688339233,0.38355356454849243,0.9347959756851196,1.6762486100196838,2.9325520992279053,4.132125079631805
0.3549823462963104,0.45570921897888184,0.5927079916000366,0.39633768796920776,0.38150590658187866,0.9342108368873596,1.652749478816986,2.9071086645126343,4.114489257335663
0.35237446427345276,0.45551347732543945,0.5885158777236938,0.39567500352859497,0.37990906834602356,0.9339295029640198,1.633550226688385,2.886977791786194,4.10144716501236
0.3502979576587677,0.45553749799728394,0.5850523710250854,0.39524900913238525,0.37864261865615845,0.9338326454162598,1.6177064180374146,2.8708279132843018,4.0916746854782104
0.3486066162586212,0.4556727409362793,0.5821285247802734,0.3949648439884186,0.3776029348373413,0.9338247776031494,1.6043852269649506,2.857521176338196,4.084078371524811
0.3471975326538086,0.4558470845222473,0.5796123743057251,0.39475926756858826,0.3767191171646118,0.9338431358337402,1.592998057603836,2.8462672233581543,4.077911972999573
0.34600454568862915,0.4560140371322632,0.577423095703125,0.3945922553539276,0.3759469985961914,0.9338496923446655,1.5831747651100159,2.8365689516067505,4.07270073890686
0.34498122334480286,0.45614510774612427,0.5755050182342529,0.39443913102149963,0.37525811791419983,0.9338229894638062,1.5746545791625977,2.8280919790267944,4.068134427070618
0.3440621495246887,0.4562128782272339,0.5737634897232056,0.39427104592323303,0.3746076822280884,0.9337369799613953,1.5670080482959747,2.8203243017196655,4.06380832195282
0.3432755470275879,0.456230491399765,0.5722591876983643,0.39410415291786194,0.37402650713920593,0.933617115020752,1.5604689717292786,2.8135567903518677,4.059933423995972
0.3434692919254303,0.4565593898296356,0.5724917650222778,0.3943474590778351,0.37424787878990173,0.9339775443077087,1.5612980723381042,2.8153246641159058,4.06214714050293
0.34468111395835876,0.4572213888168335,0.5745187997817993,0.3950224816799164,0.3752991557121277,0.9348503351211548,1.5697318315505981,2.8259217739105225,4.07072901725769
0.3437769114971161,0.45680108666419983,0.5729846954345703,0.39459937810897827,0.3745502829551697,0.9343359470367432,1.5632233023643494,2.8180593252182007,4.064739644527435
0.34292179346084595,0.4563423991203308,0.5715450048446655,0.39416879415512085,0.37382203340530396,0.9337925314903259,1.5571559965610504,2.8105568885803223,4.058866202831268
0.3420533239841461,0.45580393075942993,0.570099949836731,0.3936937153339386,0.37305957078933716,0.9331735372543335,1.5511126816272736,2.802867889404297,4.052652716636658
0.341281920671463,0.4552305042743683,0.5688480138778687,0.3932248055934906,0.3723564147949219,0.9325457811355591,1.545921266078949,2.7959710359573364,4.046824872493744
0.34065163135528564,0.4546578526496887,0.5678679943084717,0.3927924931049347,0.37175875902175903,0.9319528341293335,1.541895866394043,2.790294885635376,4.041738212108612
0.34001657366752625,0.4540158212184906,0.5669101476669312,0.39232519268989563,0.3711434602737427,0.9313020706176758,1.5379826724529266,2.7845633029937744,4.036412835121155
0.3394007086753845,0.4533112645149231,0.5660207271575928,0.3918323218822479,0.370530903339386,0.9306057691574097,1.534375250339508,2.778993844985962,4.030997157096863
0.3388161361217499,0.4525529444217682,0.5652225017547607,0.39132145047187805,0.3699339032173157,0.9298746585845947,1.531163901090622,2.7737069129943848,4.025586247444153
0.33824703097343445,0.4517366886138916,0.5644888877868652,0.39078715443611145,0.36934149265289307,0.9291013479232788,1.5282326936721802,2.7685755491256714,4.020088016986847
0.33770042657852173,0.45088616013526917,0.5638254880905151,0.3902437686920166,0.36876627802848816,0.9283055663108826,1.5255950391292572,2.7636831998825073,4.014618694782257
0.3371673822402954,0.4500160813331604,0.563209056854248,0.3896973431110382,0.3682062029838562,0.9274957776069641,1.5231454372406006,2.7589643001556396,4.009183347225189
0.3366525173187256,0.44915103912353516,0.5626382827758789,0.3891617953777313,0.3676711320877075,0.9266914129257202,1.5208709239959717,2.7544748783111572,4.003885984420776
0.33603575825691223,0.44841834902763367,0.5619670152664185,0.3887312114238739,0.36718329787254333,0.9259740114212036,1.5178516507148743,2.7498650550842285,3.999011516571045
0.3351963460445404,0.4479450583457947,0.56105637550354,0.3885003626346588,0.36677122116088867,0.9254164099693298,1.5131942927837372,2.7448368072509766,3.994854986667633
0.33438563346862793,0.4475497007369995,0.5601892471313477,0.3883205056190491,0.3664172887802124,0.9249063730239868,1.508685052394867,2.7402377128601074,3.9911365509033203
0.3336013853549957,0.44724559783935547,0.5593485832214355,0.38819506764411926,0.36611801385879517,0.9244517087936401,1.5042632818222046,2.736024856567383,3.9878669381141663
0.33284175395965576,0.4470425546169281,0.5585187673568726,0.3881252706050873,0.36586838960647583,0.9240566492080688,1.4998763799667358,2.7321523427963257,3.9850440621376038
0.3321048617362976,0.4469478130340576,0.557684063911438,0.38811060786247253,0.3656623363494873,0.9237229824066162,1.4954769611358643,2.728569507598877,3.982655107975006
0.3313891589641571,0.44696635007858276,0.5568302869796753,0.38814935088157654,0.3654932379722595,0.923450767993927,1.4910230040550232,2.7252256870269775,3.9806807041168213
0.3306966722011566,0.4471067786216736,0.5559477806091309,0.38824158906936646,0.36535757780075073,0.9232423305511475,1.48649662733078,2.722100019454956,3.9791259169578552
0.33005812764167786,0.44742003083229065,0.5550589561462402,0.3884129524230957,0.36527907848358154,0.9231365919113159,1.482020765542984,2.7194201946258545,3.9782562851905823
0.3296833336353302,0.44824665784835815,0.5543735027313232,0.3888610303401947,0.3654545545578003,0.9234230518341064,1.478540301322937,2.718939781188965,3.9800533652305603
0.3301415741443634,0.4505295157432556,0.5544661283493042,0.390144020318985,0.36642006039619446,0.9249438047409058,1.478552222251892,2.725399136543274,3.9901003241539
0.33120331168174744,0.4538252055644989,0.5551406145095825,0.392019659280777,0.3679199814796448,0.9274116158485413,1.4810612797737122,2.736641764640808,4.006207287311554
0.33247464895248413,0.45740702748298645,0.556032657623291,0.3940655291080475,0.3695572018623352,0.930219829082489,1.4844536781311035,2.7492690086364746,4.024340808391571
0.3339349329471588,0.46120548248291016,0.5571447610855103,0.39624345302581787,0.37131065130233765,0.9333052635192871,1.4887359738349915,2.7631378173828125,4.044188559055328
0.3355201780796051,0.46508851647377014,0.5584243535995483,0.3984743058681488,0.3731153607368469,0.9365426898002625,1.4936979115009308,2.777724266052246,4.065009653568268
0.3372972011566162,0.46913301944732666,0.5599700212478638,0.40081289410591125,0.3750350773334503,0.9400126934051514,1.4997288584709167,2.793629765510559,4.087412655353546
0.3391595184803009,0.4731524586677551,0.5616753101348877,0.40314629673957825,0.3769684433937073,0.9435368776321411,1.5063951909542084,2.8099781274795532,4.110265076160431
0.34111857414245605,0.4771634340286255,0.5635595321655273,0.4054867923259735,0.3789300322532654,0.9471285343170166,1.5137684345245361,2.8268998861312866,4.1336846351623535
0.3431848883628845,0.48117974400520325,0.565642237663269,0.4078461825847626,0.3809337615966797,0.9508014917373657,1.5219172835350037,2.8445178270339966,4.157784879207611
0.34530678391456604,0.4851260781288147,0.567864179611206,0.410177081823349,0.38293468952178955,0.9544762969017029,1.5306051075458527,2.862420678138733,4.182048738002777
0.3475314974784851,0.48907893896102905,0.5702863931655884,0.4125312864780426,0.38498350977897644,0.9582290649414062,1.5400591492652893,2.881048321723938,4.2069923877716064
0.34978529810905457,0.49293655157089233,0.5728185176849365,0.4148428738117218,0.3870164155960083,0.9619507789611816,1.5499234199523926,2.899802327156067,4.231884777545929
0.3521261513233185,0.49678507447242737,0.5755386352539062,0.41717204451560974,0.38909319043159485,0.9657319784164429,1.5604883432388306,2.9192113876342773,4.257341623306274
0.3545296788215637,0.5005831718444824,0.5784256458282471,0.4194968044757843,0.3911953568458557,0.9695348143577576,1.5716642141342163,2.9391008615493774,4.283110797405243
0.3569730818271637,0.5042906403541565,0.581459641456604,0.4217950403690338,0.3933042287826538,0.9733221530914307,1.5833680331707,2.9592978954315186,4.308946132659912
0.35949862003326416,0.5079596042633057,0.5847040414810181,0.424106627702713,0.3954615592956543,0.9771543741226196,1.595836579799652,2.9801899194717407,4.335270822048187
0.3620169460773468,0.5114657878875732,0.5880436897277832,0.4263497292995453,0.39758723974227905,0.9808991551399231,1.6086316108703613,3.0010253190994263,4.3611690402030945
0.3646124303340912,0.5149214267730713,0.5915943384170532,0.42860284447669983,0.3997606039047241,0.9846780896186829,1.622193157672882,3.0225449800491333,4.387495815753937
0.3671827018260956,0.5181900858879089,0.595217227935791,0.43077340722084045,0.4018893539905548,0.9883416295051575,1.635998785495758,3.043873906135559,4.413207173347473
0.36981698870658875,0.5213829278945923,0.5990378856658936,0.432940274477005,0.40405458211898804,0.9920123815536499,1.6505290567874908,3.065788745880127,4.4391825795173645
0.3724351227283478,0.5243995189666748,0.6029418706893921,0.43503355979919434,0.40618544816970825,0.9955762028694153,1.6653555631637573,3.0876028537750244,4.4646155834198
0.37507185339927673,0.5272858142852783,0.6069766283035278,0.43708598613739014,0.4083155393600464,0.9990806579589844,1.6806606948375702,3.1096261739730835,4.489854872226715
0.37774255871772766,0.5300660133361816,0.6111593246459961,0.43911388516426086,0.4104611873626709,1.0025464296340942,1.6965146362781525,3.131999373435974,4.5150598883628845
0.3803573548793793,0.5326388478279114,0.6153547763824463,0.44104376435279846,0.4125458002090454,1.0058528184890747,1.7124073207378387,3.153950572013855,4.5393577218055725
0.38307899236679077,0.5351977348327637,0.6197965145111084,0.4430144131183624,0.4147135019302368,1.0092123746871948,1.7292355000972748,3.176894187927246,4.564332962036133
0.3856429159641266,0.5374481081962585,0.6240864992141724,0.4448089003562927,0.41673582792282104,1.0122816562652588,1.7454877495765686,3.198534846305847,4.587436020374298
0.38840851187705994,0.5397911071777344,0.628757119178772,0.446721613407135,0.4189240634441376,1.015513300895691,1.7632082104682922,3.22199285030365,4.612104296684265
0.39094099402427673,0.5417629480361938,0.633144736289978,0.4484042823314667,0.4209054708480835,1.018363356590271,1.7798638343811035,3.2434868812561035,4.634212851524353
0.3936738073825836,0.5438230633735657,0.6379028558731079,0.450200617313385,0.4230494499206543,1.0213568210601807,1.797977089881897,3.266776204109192,4.657830893993378
0.3962356150150299,0.5455957055091858,0.6424546241760254,0.45182162523269653,0.4250410795211792,1.0240459442138672,1.8153360486030579,3.2886290550231934,4.679498970508575
0.39881792664527893,0.5472738742828369,0.6470910310745239,0.45341411232948303,0.42704105377197266,1.0266515016555786,1.8330749869346619,3.3107000589370728,4.700974225997925
0.4016926884651184,0.5491593480110168,0.6522048711776733,0.4551936984062195,0.42927664518356323,1.0294885635375977,1.852743923664093,3.3353304862976074,4.724809527397156
0.4052416980266571,0.5517454147338867,0.6583037376403809,0.4574836790561676,0.4320685863494873,1.0330209732055664,1.8763744831085205,3.365800976753235,4.754759073257446
0.40783801674842834,0.5535660982131958,0.6628276109695435,0.4591078460216522,0.4340810775756836,1.0355238914489746,1.8939310312271118,3.3880358934402466,4.7764477133750916
0.41009512543678284,0.555170476436615,0.6667565107345581,0.460511714220047,0.4358193278312683,1.0376746654510498,1.9092139601707458,3.407345414161682,4.795336723327637
0.4128049314022064,0.5573036670684814,0.6713112592697144,0.46227243542671204,0.4379273056983948,1.0403114557266235,1.9270454347133636,3.4305548667907715,4.818474054336548
0.415042519569397,0.559161901473999,0.6750396490097046,0.4637415111064911,0.4396594166755676,1.04251229763031,1.9416609406471252,3.4496939182281494,4.837854206562042
0.4176768362522125,0.5615618824958801,0.6792755126953125,0.4655478894710541,0.4417179524898529,1.0451773405075073,1.95836141705513,3.4722453355789185,4.861176311969757
0.4198617935180664,0.5638355016708374,0.6826671361923218,0.4671275019645691,0.443433940410614,1.0475245714187622,1.9717365503311157,3.490942120552063,4.8813605308532715
0.422298401594162,0.5666283965110779,0.6862916946411133,0.46897831559181213,0.4453677833080292,1.0502543449401855,1.9860972464084625,3.5118085145950317,4.904547035694122
0.42453885078430176,0.5695862174034119,0.6894336938858032,0.4707985818386078,0.4471619725227356,1.0529536008834839,1.9985806941986084,3.530977964401245,4.926981627941132
0.42676663398742676,0.5728135108947754,0.6924008131027222,0.4726884067058563,0.44894856214523315,1.0557551383972168,2.0104460418224335,3.5499876737594604,4.950044751167297
0.4289160668849945,0.576189398765564,0.6951162815093994,0.4745728075504303,0.4506617784500122,1.058548092842102,2.021408975124359,3.5682284832000732,4.972948431968689
0.431048184633255,0.5797057151794434,0.6976989507675171,0.47646620869636536,0.45233777165412903,1.061341404914856,2.031973898410797,3.5861873626708984,4.995995461940765
0.43301573395729065,0.5831733345985413,0.699946403503418,0.47824397683143616,0.4538525938987732,1.063957691192627,2.041333019733429,3.6025744676589966,5.017725825309753
0.434982568025589,0.586670994758606,0.7021409273147583,0.47999298572540283,0.4553263187408447,1.0665045976638794,2.0506414771080017,3.618769645690918,5.039323568344116
0.4368527829647064,0.5900334119796753,0.7041727304458618,0.48161888122558594,0.45667439699172974,1.0688526630401611,2.059449851512909,3.633926510810852,5.059724450111389
0.4389220178127289,0.5934959650039673,0.7065125703811646,0.4833170473575592,0.4581291377544403,1.0712547302246094,2.0696736872196198,3.6505967378616333,5.081373453140259
0.44057944416999817,0.5964692234992981,0.7082532644271851,0.4846652150154114,0.4592222571372986,1.07315993309021,2.0775532722473145,3.6635613441467285,5.098976492881775
0.4426206350326538,0.5996596217155457,0.710618257522583,0.4862043857574463,0.4605725109577179,1.0752731561660767,2.0881085097789764,3.679664134979248,5.11929452419281
0.444200724363327,0.6022933721542358,0.7123358249664307,0.4873673915863037,0.46153882145881653,1.0768684148788452,2.0960453152656555,3.6917006969451904,5.135161280632019
0.4318007826805115,0.5907263159751892,0.6935995817184448,0.4787130653858185,0.4518214464187622,1.0656626224517822,2.0188719034194946,3.584420680999756,5.028085112571716
0.44611385464668274,0.604400098323822,0.7152560949325562,0.4884411096572876,0.46270447969436646,1.0784958600997925,2.1081912517547607,3.7064290046691895,5.151991248130798
0.45172685384750366,0.6097513437271118,0.7236064672470093,0.4920632839202881,0.4667646288871765,1.0830973386764526,2.143416702747345,3.7532341480255127,5.1993876695632935
0.4533286392688751,0.6113811135292053,0.7259731292724609,0.49298790097236633,0.46778589487075806,1.0843405723571777,2.153521776199341,3.765844702720642,5.212878584861755
0.4553989768028259,0.6134181022644043,0.7290142774581909,0.49418893456459045,0.46912211179733276,1.085891842842102,2.1666118502616882,3.7822848558425903,5.230051875114441
0.45686212182044983,0.6148755550384521,0.7311530113220215,0.4949667155742645,0.4699842035770416,1.0869194269180298,2.1759292483329773,3.7934982776641846,5.24202287197113
0.4589478075504303,0.6168692111968994,0.734192967414856,0.49611473083496094,0.4712708592414856,1.088356375694275,2.1892234683036804,3.809822201728821,5.258877873420715
