k1_x,k1_y,k1_z,k2_x,k2_y,k2_z,k4_x,k4_y,k4_z
0.4938335120677948,0.5451111197471619,0.779168963432312,0.4706105589866638,0.47085869312286377,0.9930169582366943,2.528139352798462,3.997957706451416,5.055113434791565
0.4311008155345917,0.4967045187950134,0.698949933052063,0.4348393976688385,0.43121615052223206,0.9658114910125732,2.1379733085632324,3.502359390258789,4.616717100143433
0.4428257644176483,0.5050719976425171,0.7144731283187866,0.44144901633262634,0.4387610852718353,0.9711593389511108,2.2110816836357117,3.595149517059326,4.698832929134369
0.3758907616138458,0.4620170593261719,0.6234540939331055,0.4042012393474579,0.3942333161830902,0.9399282932281494,1.79366797208786,3.065926432609558,4.2354172468185425
0.37037959694862366,0.45912137627601624,0.6156603097915649,0.4013347923755646,0.39045852422714233,0.9373677968978882,1.7588134109973907,3.022606372833252,4.198640584945679
0.3643486797809601,0.4563058614730835,0.6069933176040649,0.39839407801628113,0.3863608241081238,0.9348093271255493,1.719968020915985,2.975327968597412,4.159667491912842
0.35857099294662476,0.45401936769485474,0.5984907150268555,0.3958100378513336,0.3824530243873596,0.9326446652412415,1.6817793250083923,2.9300177097320557,4.123817980289459
0.35540899634361267,0.4530760645866394,0.5936870574951172,0.3945675790309906,0.38033515214920044,0.9317067265510559,1.6601154208183289,2.9051750898361206,4.10532534122467
0.35218653082847595,0.452277809381485,0.5886591672897339,0.3933917284011841,0.37815290689468384,0.9308515787124634,1.6374817490577698,2.8796380758285522,4.0870290994644165
0.3497430086135864,0.4519067406654358,0.5846916437149048,0.39262551069259644,0.3764941692352295,0.9303799867630005,1.6196197271347046,2.860085368156433,4.073962867259979
0.3490564525127411,0.45216524600982666,0.5834338665008545,0.39259716868400574,0.3760828673839569,0.9305904507637024,1.613801270723343,2.8546249866485596,4.071600437164307
0.3488336503505707,0.45235925912857056,0.58296799659729,0.3926301896572113,0.37594181299209595,0.9307668209075928,1.6116425395011902,2.8527438640594482,4.071187674999237
0.34531107544898987,0.4509258270263672,0.5772714614868164,0.39101436734199524,0.37316715717315674,0.9290652275085449,1.5869775414466858,2.8231143951416016,4.048728942871094
0.3451000452041626,0.4511314034461975,0.5767838954925537,0.3910461664199829,0.3730093240737915,0.9292248487472534,1.5848012268543243,2.821189761161804,4.048346281051636
0.34264418482780457,0.4500417411327362,0.5726673603057861,0.38985154032707214,0.37093430757522583,0.9278684258460999,1.567298024892807,2.7997970581054688,4.032200574874878
0.342465877532959,0.45029303431510925,0.5721826553344727,0.3899023234844208,0.3707818388938904,0.9280424118041992,1.5652050077915192,2.798016667366028,4.03205931186676
0.34075501561164856,0.44948506355285645,0.5692058801651001,0.3890191614627838,0.36923748254776,0.9269858598709106,1.5527862310409546,2.7825886011123657,4.02047872543335
0.3405000567436218,0.4496971368789673,0.5685476064682007,0.3890136182308197,0.3689870834350586,0.9270743131637573,1.5500633418560028,2.7799659967422485,4.019710421562195
0.3393958508968353,0.4492117464542389,0.5665105581283569,0.38842859864234924,0.3679209053516388,0.9263601899147034,1.5417438745498657,2.7696019411087036,4.012176096439362
0.3414824306964874,0.4511833190917969,0.5696430206298828,0.38990357518196106,0.3698230981826782,0.9284802675247192,1.554628163576126,2.787911891937256,4.029352068901062
0.34317323565483093,0.4524857997894287,0.5722935199737549,0.390964537858963,0.37130939960479736,0.9299749135971069,1.5655969083309174,2.802606225013733,4.04236376285553
0.3403991758823395,0.4495740532875061,0.568225622177124,0.38876381516456604,0.36865460872650146,0.9268625974655151,1.5491721034049988,2.7778851985931396,4.0181586146354675
0.3388437330722809,0.44797655940055847,0.5658746957778931,0.38753485679626465,0.3671189248561859,0.9251348972320557,1.5397155284881592,2.763746976852417,4.004708826541901
0.3382682204246521,0.447307825088501,0.5650200843811035,0.3870188295841217,0.3665122985839844,0.9244019985198975,1.5363700687885284,2.7584034204483032,3.9993953704833984
