k1_x,k1_y,k1_z,k2_x,k2_y,k2_z,k4_x,k4_y,k4_z
0.3358909785747528,0.4256364107131958,0.45318788290023804,0.270833283662796,0.25437256693840027,0.4310767650604248,1.754009872674942,2.440207451581955,2.940869629383087
0.327950656414032,0.37463563680648804,0.3874034285545349,0.22308865189552307,0.20710010826587677,0.26107800006866455,1.7471562325954437,2.189190834760666,2.406919300556183
0.3334181606769562,0.4244348406791687,0.4531734883785248,0.2708483338356018,0.25452524423599243,0.43588125705718994,1.7402291297912598,2.4318094551563263,2.9435887932777405
0.34670549631118774,0.42409399151802063,0.44572556018829346,0.26465654373168945,0.24786055088043213,0.38681596517562866,1.820865422487259,2.448960989713669,2.8594449162483215
0.3464048206806183,0.41375893354415894,0.43178850412368774,0.25457966327667236,0.2377907931804657,0.3482990264892578,1.827007234096527,2.3995675146579742,2.7442866563796997
0.34247592091560364,0.4028862714767456,0.42062100768089294,0.24591709673404694,0.22957530617713928,0.32257750630378723,1.813514530658722,2.347111701965332,2.6510649919509888
0.33272480964660645,0.382545530796051,0.40000030398368835,0.23031221330165863,0.2147957980632782,0.28112077713012695,1.773320734500885,2.243693917989731,2.486320585012436
0.32328423857688904,0.3651236891746521,0.3845756947994232,0.2178002893924713,0.20337630808353424,0.2513980567455292,1.7342785000801086,2.158523052930832,2.3578262329101562
0.3124498724937439,0.3461810052394867,0.3686850666999817,0.20453700423240662,0.19147484004497528,0.2215709686279297,1.6892431676387787,2.0671486854553223,2.223227620124817
0.3008034825325012,0.3265097737312317,0.3528986871242523,0.19102200865745544,0.17952832579612732,0.1923704296350479,1.640862226486206,1.9735564291477203,2.0871956646442413
0.29233649373054504,0.3122236132621765,0.34274402260780334,0.1816016584634781,0.17150090634822845,0.17287784814834595,1.6070052981376648,1.9093096256256104,1.993502676486969
0.2952078878879547,0.3157472610473633,0.3498235046863556,0.18523424863815308,0.17562182247638702,0.18209904432296753,1.62446990609169,1.9394241273403168,2.0328550040721893
0.29007771611213684,0.3071090281009674,0.3441463112831116,0.1797466278076172,0.171097993850708,0.17081695795059204,1.604369729757309,1.9022829830646515,1.9779601693153381
