time,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi
0.01,2.0,1.5,1.0,0.0,0.0,0.0,0.16358073501415094,-0.16581437410749514,0.0
0.02,2.0,1.5,1.0,0.0,0.0,0.0,0.16931229936032463,-0.17037638036973526,0.0
0.03,2.0,1.5,1.0,0.0,0.0,0.0,0.15722083065947953,-0.15225801338088601,0.0
0.04,2.0,1.5,1.0,0.0,0.0,0.0,0.13314114000750574,-0.11832154553489577,0.0
0.05,2.0,1.5,1.0,0.0,0.0,0.0,0.09950406724855874,-0.07320464084933823,0.0
0.060000000000000005,2.0,1.5,1.0,0.0,0.0,0.0,0.060345149635984856,-0.0295520506100571,0.0
0.07,2.0,1.5,1.0,0.0,0.0,0.0,0.031840623783789004,-0.010821453885273044,0.0
0.08,2.0,1.5,1.0,0.0,0.0,0.0,0.016414139806383315,0.05475992274639762,0.0
0.09,2.0,1.5,1.0,0.0,0.0,0.0,-0.03950548253479207,0.14349221508461993,0.0
0.09999999999999999,2.0,1.5,1.0,0.0,0.0,0.0,-0.10815560643026058,0.23150898609832724,0.0
0.10999999999999999,2.0,1.5,1.0,0.0,0.0,0.0,-0.1727560324623795,0.3186952518210653,0.0
0.11999999999999998,2.0,1.5,1.0,0.0,0.0,0.0,-0.23183295366445286,0.4052671627439533,0.0
0.12999999999999998,2.0,1.5,1.0,0.0,0.0,0.0,-0.28535607547704706,0.4884930847569824,0.0
0.13999999999999999,2.0,1.5,1.0,0.0,0.0,0.0,-0.3306628856654171,0.5606884934486273,0.0
0.15,2.0,1.5,1.0,0.0,0.0,0.0,-0.36804583957174225,0.62010020606242,0.0
0.16,2.0,1.5,1.0,0.0,0.0,0.0,-0.3961384011863847,0.662116687266139,0.0
0.17,2.0,1.5,1.0,0.0,0.0,0.0,-0.41526226404161387,0.6866897639004417,0.0
0.18000000000000002,2.0,1.5,1.0,0.0,0.0,0.0,-0.42121784163878834,0.6852411775365067,0.0
0.19000000000000003,2.0,1.5,1.0,0.0,0.0,0.0,-0.4164141605752789,0.6655831622435611,0.0
0.20000000000000004,2.0,1.5,1.0,0.0,0.0,0.0,-0.404564170904701,0.6382743406907023,0.0
0.21000000000000005,2.0,1.5,1.0,0.0,0.0,0.0,-0.3857319308951311,0.6040612711127158,0.0
0.22000000000000006,2.0,1.5,1.0,0.0,0.0,0.0,-0.3617732387243702,0.5659279996472993,0.0
0.23000000000000007,2.0,1.5,1.0,0.0,0.0,0.0,-0.3365272558907197,0.5295827651978875,0.0
0.24000000000000007,2.0,1.5,1.0,0.0,0.0,0.0,-0.31165676271382364,0.4959490198139771,0.0
0.25000000000000006,2.0,1.5,1.0,0.0,0.0,0.0,-0.28798366062403935,0.46476693327090446,0.0
0.26000000000000006,2.0,1.5,1.0,0.0,0.0,0.0,-0.26799424950694395,0.435958979903085,0.0
0.2700000000000001,2.0,1.5,1.0,0.0,0.0,0.0,-0.25381193290273774,0.4092503310783897,0.0
0.2800000000000001,2.0,1.5,1.0,0.0,0.0,0.0,-0.24071631641177815,0.3904638786741971,0.0
0.2900000000000001,2.0,1.5,1.0,0.0,0.0,0.0,-0.22809476414568972,0.37236455702673016,0.0
0.3000000000000001,2.0,1.5,1.0,0.0,0.0,0.0,-0.2158291083857111,0.3538847624787146,0.0
0.3100000000000001,2.0,1.5,1.0,0.0,0.0,0.0,-0.20383969736571544,0.3347555220995898,0.0
0.3200000000000001,2.0,1.5,1.0,0.0,0.0,0.0,-0.19200711784077162,0.3147795711712218,0.0
0.3300000000000001,2.0,1.5,1.0,0.0,0.0,0.0,-0.1800955703296545,0.29367643171348934,0.0
0.34000000000000014,2.0,1.5,1.0,0.0,0.0,0.0,-0.1679587140542267,0.2712465556938787,0.0
0.35000000000000014,2.0,1.5,1.0,0.0,0.0,0.0,-0.15555486387071182,0.2473440484658154,0.0
0.36000000000000015,2.0,1.5,1.0,0.0,0.0,0.0,-0.1427200777421857,0.22167610750931852,0.0
0.37000000000000016,2.0,1.5,1.0,0.0,0.0,0.0,-0.12922552595653022,0.19386997291349806,0.0
0.38000000000000017,2.0,1.5,1.0,0.0,0.0,0.0,-0.11478050773697501,0.16345614838938172,0.0
0.3900000000000002,2.0,1.5,1.0,0.0,0.0,0.0,-0.0990116172656207,0.1297845164488167,0.0
0.4000000000000002,2.0,1.5,1.0,0.0,0.0,0.0,-0.08146048604400921,0.09189300115430561,0.0
0.4100000000000002,2.0,1.5,1.0,0.0,0.0,0.0,-0.06163896427157966,0.04844782538487586,0.0
0.4200000000000002,2.0,1.5,1.0,0.0,0.0,0.0,-0.03921677697842985,-0.0016705324674644558,0.0
0.4300000000000002,2.0,1.5,1.0,0.0,0.0,0.0,-0.014474511782019295,-0.05639179368806096,0.0
0.4400000000000002,2.0,1.5,1.0,0.0,0.0,0.0,0.01085348043953797,-0.103142649075826,0.0
0.45000000000000023,2.0,1.5,1.0,0.0,0.0,0.0,0.032849919295560207,-0.11970909446507887,0.0
0.46000000000000024,2.0,1.5,1.0,0.0,0.0,0.0,0.04824899790737317,-0.15071516605707128,0.0
0.47000000000000025,2.0,1.5,1.0,0.0,0.0,0.0,0.05299541071763885,-0.2078243196301087,0.0
0.48000000000000026,2.0,1.5,1.0,0.0,0.0,0.0,0.05362134155011618,-0.27594056299894987,0.0
0.49000000000000027,2.0,1.5,1.0,0.0,0.0,0.0,0.06555461787675494,-0.3379912585350868,0.0
0.5000000000000002,2.0,1.5,1.0,0.0,0.0,0.0,0.08529554573900498,-0.39459938289208035,0.0
