time,in1,in2,in3,in1_obs,in2_obs,in3_obs,in1_e_1st,in2_e_1st,in3_e_1st,out1,out2,out3,out1_obs,out2_obs,out3_obs,out1_e_1st,out2_e_1st,out3_e_1st
0.02,0.20235151426496953,0.4985859701802141,0.5014155561595522,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.625,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.22166908310107536,0.4993532388210466,0.5104057257834885,0.1244838017002259,0.14131283567974443,0.0001707800702811909,0.002824075694314251,0.004689768508264736,0.010000571427460983,0.2653905488035903,0.637363697847005,0.2653905488035903,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.24486735298433435,0.49740845140916945,0.5215331256121769,0.2892115521352503,0.1416493836524647,0.0017730604369554737,0.008659484341306782,0.01473578471500267,0.03594393102473616,0.28014045310768093,0.6493010265915646,0.28014045310768093,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.27159862610579943,0.4929996911372649,0.5346061881015979,0.4590371552920943,0.14246087292507514,0.004685031374090929,0.009782224455124071,0.024366532311762983,0.05056870967681919,0.2942421896394364,0.6607807099430729,0.2942421896394364,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.301569697355871,0.4863384260230062,0.5494834934624158,0.6218053211916165,0.14372938653294523,0.008351978486465317,0.008254729376948614,0.03145269952654392,0.057688857109405564,0.30768983487807106,0.6717718807419143,0.30768983487807106,0.0,0.0,0.0,0.0,0.0,0.0
0.12000000000000001,0.3345174028157699,0.4776085452301146,0.566058448685015,0.7673681539220835,0.14536253940975927,0.012267789842636182,0.005279915293112926,0.036338061888472745,0.059894566995491505,0.320479061259848,0.6822441601127622,0.320479061259848,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.3701923488228186,0.466972768666333,0.5842458145436177,0.8782880469191311,0.14724110599976223,0.016074687036235873,0.001780175126242553,0.039364476189130734,0.05893687157591179,0.33260712938713394,0.6921677358554548,0.33260712938713394,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.4083508111145616,0.45455660117789104,0.603985717822402,0.7738624123992897,0.14924525971534525,0.019557411670865846,-0.0013984709588168442,0.040847375087583015,0.056014468054488065,0.3440728762730161,0.7015134398743827,0.3440728762730161,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.4487476190858591,0.44045646246942227,0.6252251973029647,0.6483455447356421,0.1512682862032387,0.022610403139360767,-0.002918994867866509,0.041066735092671475,0.051953904181448574,0.3548766996629719,0.7102528244494549,0.3548766996629719,0.0,0.0,0.0,0.0,0.0,0.0
0.19999999999999998,0.49112478822473865,0.4247704523138887,0.6478852138123558,0.5152118581342722,0.15322273540626438,0.025203420237451778,-0.0036946796926752012,0.04026537862246443,0.04732518873842717,0.36502053848495597,0.718358237154344,0.36502053848495597,0.0,0.0,0.0,0.0,0.0,0.0
0.21999999999999997,0.5352029783129695,0.4076031396574287,0.6718520721503505,0.37974056822186986,0.15504218242457432,0.02735286015455457,-0.003961083749598804,0.03865173070137298,0.04251403388126063,0.3745078494890001,0.7258028942308233,0.3745078494890001,0.0,0.0,0.0,0.0,0.0,0.0
