time,throttle,torque_x,torque_y,torque_z
0.01,7.840000000000001,-0.0,-2.035176065266683,-0.0
0.02,18.003425524430856,-3.0236432352861473,4.97701739351923,-0.001399706304309926
0.03,17.388633406167997,0.09336780957317463,-0.11023553090451679,0.4434268516471577
0.04,16.880397164955635,0.1346572829988894,-0.10920189034768142,0.3882201618825614
0.05,16.534923212378512,0.19512485977137412,-0.10665387654239927,0.3286103527104565
0.060000000000000005,16.326920406579262,0.24775620800241402,-0.10289277462517278,0.2663467226440552
0.07,16.230563978449506,0.28796046113259915,-0.09832253113091946,0.2046764601858755
0.08,16.220491242972972,0.3131873078896337,-0.09337418345921769,0.14644506280519934
0.09,16.2727960603139,0.32346815429501286,-0.0883298258051829,0.09334827141677714
0.09999999999999999,16.366606118347313,0.32074677657969525,-0.08339873615457413,0.046496918698338705
0.10999999999999999,16.486958114105235,0.3081360489271083,-0.14159245171664897,-0.05712800832630548
0.11999999999999998,16.68725661261706,0.296081436907501,-0.34235586121749406,-0.32152165959991663
0.12999999999999998,16.84506791791148,0.2534272977991671,-0.274390903820228,-0.30058542929156723
0.13999999999999999,16.901211157877462,0.21282286677291545,-0.21982258640549068,-0.2686944075050903
0.15,16.853161558367535,0.18160074266235804,-0.18400470421378406,-0.2424944591795757
0.16,16.703993006398065,0.15717622065374973,-0.15816994364060816,-0.21873318113232515
0.17,16.460617394660407,0.12834863447447986,-0.13480882421619747,-0.19196914245444252
0.18000000000000002,16.132880768358373,0.11164813703116673,-0.11809569784610331,-0.16867510798146956
0.19000000000000003,15.731147967295348,0.10009260136377351,-0.10374947934697604,-0.14668996281449298
0.20000000000000004,15.264298030435494,0.0912567289256269,-0.08045579880881064,-0.11306440503229447
0.21000000000000005,14.744552428276586,0.0851655391665774,-0.07235061904815515,-0.09814001508448153
0.22000000000000006,14.188303423631108,0.08283777012148226,-0.06774226391101933,-0.08734207840598754
0.23000000000000007,13.618690615561752,0.08643725561256152,-0.06721843106751343,-0.08112561471708594
0.24000000000000007,13.07008529102391,0.09752085853083026,-0.07189249746439628,-0.08018262219026301
0.25000000000000006,12.58359548680146,0.1057731354846939,-0.08128474948130422,-0.08298776796573855
0.26000000000000006,12.196100825150552,0.06885747743160818,-0.0933276422499055,-0.08630755900917696
0.2700000000000001,11.93047066780469,-0.024430758423176904,-0.11179000884472669,-0.09395906156994438
0.2800000000000001,11.626384528177587,0.049917998705306964,-0.13577667929856976,-0.10612732541371907
0.2900000000000001,11.172412633852636,0.10085239583593533,-0.12333058577605467,-0.08185017348475174
0.3000000000000001,10.576718304359943,0.1027550727118259,0.04737897589931927,0.07375260408400428
0.3100000000000001,9.975423635333613,0.09505065784453848,-0.04365280656190471,0.0012095667499604883
