A,T,r_rl
0.5208333333333334,6.655172413793103,-478.9823658057848
0.5208333333333334,6.758620689655173,-478.7024608102267
0.5208333333333334,6.862068965517241,-478.35514124372577
0.5208333333333334,6.9655172413793105,-477.8218358443081
0.5208333333333334,7.068965517241379,-477.0377298526711
0.5208333333333334,7.172413793103448,-475.9322857508514
0.5208333333333334,7.275862068965518,-474.5078721638249
0.5208333333333334,7.379310344827586,-472.7911216158918
0.5208333333333334,7.482758620689655,-470.8223888467138
0.5208333333333334,7.586206896551724,-468.6963029533837
0.5208333333333334,7.689655172413794,-466.386011325098
0.5208333333333334,7.793103448275862,-464.0152921679086
0.5208333333333334,7.896551724137931,-461.6476919924224
0.5208333333333334,8.0,-459.3900910140061
0.625,5.0,-681.4892688244173
0.625,5.103448275862069,-688.0285305372054
0.625,5.206896551724138,-693.0715082709705
0.625,5.310344827586207,-696.0389286767562
0.625,5.413793103448276,-696.743015946162
0.625,5.517241379310345,-695.2734127779833
0.625,5.620689655172414,-692.1459721146758
0.625,5.724137931034483,-687.9497713366521
0.625,5.827586206896552,-683.3596742670056
0.625,5.931034482758621,-678.877217363358
0.625,6.0344827586206895,-674.9127994062396
0.625,6.137931034482759,-671.6703415071522
0.625,6.241379310344827,-669.3912124490801
0.625,6.344827586206897,-667.9261944820114
0.625,6.448275862068965,-667.1089711454753
0.625,6.551724137931035,-666.8181232380879
0.625,6.655172413793103,-666.8601830372953
0.625,6.758620689655173,-666.9656648499878
0.625,6.862068965517241,-666.9019289207853
0.625,6.9655172413793105,-666.5381676129288
0.625,7.068965517241379,-665.8240419256714
0.625,7.172413793103448,-664.6464605664057
0.625,7.275862068965518,-662.9386014084384
0.625,7.379310344827586,-660.7847352081144
0.625,7.482758620689655,-658.2365392084871
0.625,7.586206896551724,-655.3550696583551
0.625,7.689655172413794,-652.2203765019041
0.625,7.793103448275862,-648.9488744309621
0.625,7.896551724137931,-645.6792197760956
0.625,8.0,-642.490392980808
0.7291666666666667,5.0,-909.4236868884975
0.7291666666666667,5.103448275862069,-917.4280696090381
0.7291666666666667,5.206896551724138,-923.5339598758727
0.7291666666666667,5.310344827586207,-927.0016202480714
0.7291666666666667,5.413793103448276,-927.3481580565865
0.7291666666666667,5.517241379310345,-924.9502426215711
0.7291666666666667,5.620689655172414,-920.4639753303945
0.7291666666666667,5.724137931034483,-914.6269553747195
0.7291666666666667,5.827586206896552,-908.3826533399421
0.7291666666666667,5.931034482758621,-902.3560751922786
0.7291666666666667,6.0344827586206895,-897.146392955277
0.7291666666666667,6.137931034482759,-893.0702842012017
0.7291666666666667,6.241379310344827,-890.2863682085269
0.7291666666666667,6.344827586206897,-888.6119397989164
0.7291666666666667,6.448275862068965,-887.9692956685607
0.7291666666666667,6.551724137931035,-888.044185362992
0.7291666666666667,6.655172413793103,-888.5593925987998
0.7291666666666667,6.758620689655173,-889.1210686913062
0.7291666666666667,6.862068965517241,-889.4732310984356
0.7291666666666667,6.9655172413793105,-889.4330901368317
0.7291666666666667,7.068965517241379,-888.8237964697807
0.7291666666666667,7.172413793103448,-887.5867299173294
0.7291666666666667,7.275862068965518,-885.6267799834313
0.7291666666666667,7.379310344827586,-882.989090141338
0.7291666666666667,7.482758620689655,-879.7367187590991
0.7291666666666667,7.586206896551724,-876.0373214586244
0.7291666666666667,7.689655172413794,-871.9696384316331
0.7291666666666667,7.793103448275862,-867.6854226251537
0.7291666666666667,7.896551724137931,-863.3227664902922
0.7291666666666667,8.0,-859.0531622309776
0.8333333333333334,5.0,-1172.2920011597969
0.8333333333333334,5.103448275862069,-1181.9407593381563
0.8333333333333334,5.206896551724138,-1189.154126254837
0.8333333333333334,5.310344827586207,-1193.004576794295
0.8333333333333334,5.413793103448276,-1193.0242416015892
0.8333333333333334,5.517241379310345,-1189.4778530090848
0.8333333333333334,5.620689655172414,-1183.327642734491
0.8333333333333334,5.724137931034483,-1175.597482275038
0.8333333333333334,5.827586206896552,-1167.3444206905729
0.8333333333333334,5.931034482758621,-1159.590060413315
0.8333333333333334,6.0344827586206895,-1153.0045594518429
0.8333333333333334,6.137931034482759,-1147.979221952735
0.8333333333333334,6.241379310344827,-1144.614452873713
0.8333333333333334,6.344827586206897,-1142.888290351776
0.8333333333333334,6.448275862068965,-1142.4708809944007
0.8333333333333334,6.551724137931035,-1142.9852256063843
0.8333333333333334,6.655172413793103,-1144.064037055882
0.8333333333333334,6.758620689655173,-1145.244244811958
0.8333333333333334,6.862068965517241,-1146.178219220575
0.8333333333333334,6.9655172413793105,-1146.5546157243334
0.8333333333333334,7.068965517241379,-1146.1063732918724
0.8333333333333334,7.172413793103448,-1144.8016123243478
0.8333333333333334,7.275862068965518,-1142.5592261702814
0.8333333333333334,7.379310344827586,-1139.3972373049753
0.8333333333333334,7.482758620689655,-1135.4273189709115
0.8333333333333334,7.586206896551724,-1130.77016260713
0.8333333333333334,7.689655172413794,-1125.6157258882977
0.8333333333333334,7.793103448275862,-1120.1479713684275
0.8333333333333334,7.896551724137931,-1114.6022388998203
0.8333333333333334,8.0,-1109.1300861661603
0.9375,5.0,-1470.3472717929878
0.9375,5.103448275862069,-1481.6761644476096
0.9375,5.206896551724138,-1490.1025094097915
0.9375,5.310344827586207,-1494.298527339288
0.9375,5.413793103448276,-1493.683902323259
0.9375,5.517241379310345,-1488.7783900788108
0.9375,5.620689655172414,-1480.685965919023
0.9375,5.724137931034483,-1470.7794192372867
0.9375,5.827586206896552,-1460.338556001784
0.9375,5.931034482758621,-1450.5644662687964
0.9375,6.0344827586206895,-1442.3867984743106
0.9375,6.137931034482759,-1436.3260922764964
0.9375,6.241379310344827,-1432.422942034024
0.9375,6.344827586206897,-1430.5782458620545
0.9375,6.448275862068965,-1430.4166415259238
0.9375,6.551724137931035,-1431.5550585894532
0.9375,6.655172413793103,-1433.356452234346
0.9375,6.758620689655173,-1435.2706204002131
0.9375,6.862068965517241,-1436.8589549976566
0.9375,6.9655172413793105,-1437.7376602303825
0.9375,7.068965517241379,-1437.602976601979
0.9375,7.172413793103448,-1436.2750078313252
0.9375,7.275862068965518,-1433.7375761726792
0.9375,7.379310344827586,-1430.0119754511368
0.9375,7.482758620689655,-1425.2516109887556
0.9375,7.586206896551724,-1419.6000718665578
0.9375,7.689655172413794,-1413.2532198048234
0.9375,7.793103448275862,-1406.4718567776579
0.9375,7.896551724137931,-1399.5277631019392
0.9375,8.0,-1392.652468741995
1.0416666666666667,5.0,-1803.3671203839904
1.0416666666666667,5.103448275862069,-1816.6258958174242
1.0416666666666667,5.206896551724138,-1826.2779454659205
1.0416666666666667,5.310344827586207,-1830.7265419062703
1.0416666666666667,5.413793103448276,-1829.5113508505674
1.0416666666666667,5.517241379310345,-1823.095361247373
1.0416666666666667,5.620689655172414,-1812.830498464641
1.0416666666666667,5.724137931034483,-1800.4291674911894
1.0416666666666667,5.827586206896552,-1787.482024256165
1.0416666666666667,5.931034482758621,-1775.4838443497897
1.0416666666666667,6.0344827586206895,-1765.5950175215291
1.0416666666666667,6.137931034482759,-1758.243035286516
1.0416666666666667,6.241379310344827,-1753.7428570561522
1.0416666666666667,6.344827586206897,-1751.7650624573955
1.0416666666666667,6.448275862068965,-1751.9768630339406
1.0416666666666667,6.551724137931035,-1753.7501178157415
1.0416666666666667,6.655172413793103,-1756.4133631973816
1.0416666666666667,6.758620689655173,-1759.212319613266
1.0416666666666667,6.862068965517241,-1761.5873903442548
1.0416666666666667,6.9655172413793105,-1763.0914778384215
1.0416666666666667,7.068965517241379,-1763.3172116533399
1.0416666666666667,7.172413793103448,-1762.0117668074895
1.0416666666666667,7.275862068965518,-1759.1836390769395
1.0416666666666667,7.379310344827586,-1754.8640669298986
1.0416666666666667,7.482758620689655,-1749.200189387059
1.0416666666666667,7.586206896551724,-1742.4616406219336
1.0416666666666667,7.689655172413794,-1734.7849447486826
1.0416666666666667,7.793103448275862,-1726.571870514273
1.0416666666666667,7.896551724137931,-1718.106618453078
1.0416666666666667,8.0,-1709.696830663018
1.1458333333333335,5.0,-2171.6819616344314
1.1458333333333335,5.103448275862069,-2186.8557417010024
1.1458333333333335,5.206896551724138,-2197.7333913994703
1.1458333333333335,5.310344827586207,-2202.5015206075914
1.1458333333333335,5.413793103448276,-2200.277985355209
1.1458333333333335,5.517241379310345,-2192.010117982546
1.1458333333333335,5.620689655172414,-2179.4958881646494
1.1458333333333335,5.724137931034483,-2164.2948189520334
1.1458333333333335,5.827586206896552,-2148.5970509682315
1.1458333333333335,5.931034482758621,-2134.2195597027007
1.1458333333333335,6.0344827586206895,-2122.3448367412
1.1458333333333335,6.137931034482759,-2113.6994517583944
1.1458333333333335,6.241379310344827,-2108.4984819649835
1.1458333333333335,6.344827586206897,-2106.5469240569523
1.1458333333333335,6.448275862068965,-2107.24030733882
1.1458333333333335,6.551724137931035,-2109.805991700255
1.1458333333333335,6.655172413793103,-2113.329867758305
1.1458333333333335,6.758620689655173,-2117.245106617456
1.1458333333333335,6.862068965517241,-2120.4114458462445
1.1458333333333335,6.9655172413793105,-2122.555084931734
1.1458333333333335,7.068965517241379,-2123.147472569371
1.1458333333333335,7.172413793103448,-2121.984438816103
1.1458333333333335,7.275862068965518,-2118.8335929921705
1.1458333333333335,7.379310344827586,-2113.8937449425016
1.1458333333333335,7.482758620689655,-2107.2391602998496
1.1458333333333335,7.586206896551724,-2099.286958094852
1.1458333333333335,7.689655172413794,-2090.1778315876977
1.1458333333333335,7.793103448275862,-2080.3407145690967
1.1458333333333335,7.896551724137931,-2070.3013237428618
1.1458333333333335,8.0,-2060.1659569205744
1.25,5.0,-2575.5170002110076
1.25,5.103448275862069,-2592.5502820012302
1.25,5.206896551724138,-2604.7224873345067
1.25,5.310344827586207,-2609.460244485474
1.25,5.413793103448276,-2606.4597412391713
1.25,5.517241379310345,-2596.183158335769
1.25,5.620689655172414,-2580.8278537116053
1.25,5.724137931034483,-2562.5562734840637
1.25,5.827586206896552,-2543.729005715331
1.25,5.931034482758621,-2526.5732129208013
1.25,6.0344827586206895,-2512.6439749298447
1.25,6.137931034482759,-2502.56929902763
1.25,6.241379310344827,-2496.7277127862467
1.25,6.344827586206897,-2494.7806869451006
1.25,6.448275862068965,-2495.8610949023064
1.25,6.551724137931035,-2499.410978321218
1.25,6.655172413793103,-2504.0763677756845
1.25,6.758620689655173,-2509.08985174107
1.25,6.862068965517241,-2513.4534038499596
1.25,6.9655172413793105,-2516.3527553191316
1.25,7.068965517241379,-2517.444478230807
1.25,7.172413793103448,-2516.285002435717
1.25,7.275862068965518,-2512.838953484466
1.25,7.379310344827586,-2507.2410674248144
1.25,7.482758620689655,-2499.514849827684
1.25,7.586206896551724,-2490.2260894130263
1.25,7.689655172413794,-2479.6138122157577
1.25,7.793103448275862,-2468.0347036302123
1.25,7.896551724137931,-2456.040851662204
1.25,8.0,-2444.104234185666
1.3541666666666667,5.0,-3015.3474643493087
1.3541666666666667,5.103448275862069,-3034.1342310399377
1.3541666666666667,5.206896551724138,-3047.744598156944
1.3541666666666667,5.310344827586207,-3052.34816419558
1.3541666666666667,5.413793103448276,-3048.071237867271
1.3541666666666667,5.517241379310345,-3035.5609679638887
1.3541666666666667,5.620689655172414,-3016.8267786616866
1.3541666666666667,5.724137931034483,-2995.1149671010785
1.3541666666666667,5.827586206896552,-2973.016345040692
1.3541666666666667,5.931034482758621,-2952.8212459100096
1.3541666666666667,6.0344827586206895,-2936.7384262959226
1.3541666666666667,6.137931034482759,-2924.964731876539
1.3541666666666667,6.241379310344827,-2918.4231967625524
1.3541666666666667,6.344827586206897,-2916.3845793205246
1.3541666666666667,6.448275862068965,-2918.288636085272
1.3541666666666667,6.551724137931035,-2922.686217924627
1.3541666666666667,6.655172413793103,-2928.5552021404524
1.3541666666666667,6.758620689655173,-2934.851112017234
