time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r
0.01,-2.8605777998614616e-05,-3.563102301465216e-05,5.110134897908256e-05,-0.005359616016216244,-0.007593733336008937,0.010209552100082541,0.028684445178992088,0.022098678467383615,0.0016651009313030313,5.72856704922783,4.425077945580097,0.26955041422303644
0.02,-9.143783005500239e-05,-0.00016974185091665227,0.00028944152422596736,-0.00647404511723134,-0.019940995692418476,0.037394381872509444,0.06624248231432767,0.06015055824065361,0.006042816301053051,1.7481528608437769,3.218798324930563,0.22542776804803422
0.03,-0.0001445808658432539,-0.00044229521269951826,0.0008015048593605098,-0.003562421038805125,-0.034856435615984185,0.06495196568396194,0.08185499550921989,0.09066442400177414,0.011258653449668504,1.2943391430451838,2.945036216332209,0.3588176655370282
0.04,-0.00015053150781010858,-0.0008713142520890133,0.0015911984646930356,0.0029133668302152803,-0.05114412576568199,0.09291221735279434,0.09317942802756221,0.11827058586106914,0.01791825179513922,0.8305961985852475,2.671388352710827,0.4765222460293524
0.05,-7.50037694701962e-05,-0.00146789511294672,0.002663069245836868,0.012682260692793684,-0.06827862354394781,0.12138633500863154,0.10025386278325264,0.14299518317192086,0.025707856971010717,0.3805644556276499,2.399900729054589,0.5817888078881486
0.060000000000000005,0.00011358619415364971,-0.002237893258792062,0.004022798730793424,0.02547524510244306,-0.08574068687709974,0.15048801198473408,0.103274402981559,0.1649220684942369,0.0343774154566283,-0.04292755917065577,2.1370014669735062,0.675735641020195
0.07,0.000444149577244049,-0.0031820665520404965,0.005677224625231358,0.04102754166741586,-0.1030319607510305,0.1803328216611869,0.10252435906790923,0.18420188575611882,0.043732106134849506,-0.43242867735714374,1.887852421463949,0.7595559607043498
0.08,0.0009429852920848704,-0.004296332192109439,0.007634349899747347,0.05908203026703843,-0.11968380693445789,0.21103652266271064,0.09833815937219138,0.20103340132201863,0.05361897532173235,-0.7836129505553613,1.6560234758718946,0.8326961574105031
0.09,0.001633873948596677,-0.005572094752528888,0.009903340960056378,0.07939255142846077,-0.13526306868350285,0.24271464811192767,0.09108158210665628,0.215645446359698,0.06391181083284155,-1.0936576096954052,1.4436524252344178,0.894842625555732
0.09999999999999999,0.0025382018385494225,-0.006996621821981396,0.01249452194707521,0.10172663656875343,-0.14937600697590456,0.27548217396683505,0.08114119870478245,0.22828006138918774,0.0745064098340875,-1.3609789804758123,1.2515554727792284,0.9461304760067609
0.10999999999999999,0.003675107306327778,-0.008553451180628741,0.015419362959953902,0.12586726877434726,-0.16167073359657552,0.3094526418474425,0.06891616006474872,0.23917734418965025,0.08531747702586717,-1.5848460204120127,1.079323858209476,0.9871682705897078
0.11999999999999998,0.005061637713645303,-0.010222816524920745,0.01869045294526054,0.1516132607089818,-0.1718385826511813,0.3447359461533155,0.0548137155893852,0.2485626663489347,0.09627635183873223,-1.7648665404490038,0.9255514867199978,1.0189298029470661
0.12999999999999998,0.006712903800854511,-0.011982085763253766,0.022321447031454424,0.17877839361324735,-0.1796154243967842,0.3814353951064693,0.039252007402780675,0.25663663567915446,0.10732904318779349,-1.899914357425439,0.7880176122437716,1.0425889441550855
0.13999999999999999,0.00864222069308416,-0.013806243256237024,0.026326985931007112,0.20718956589931758,-0.1847942520210649,0.4196450951020091,0.022901063350319245,0.26353607627610287,0.11843516758030212,-1.9414831682121299,0.65785539964391,1.0595856161311494
0.15,0.010861225649220905,-0.015668659024026543,0.030722590633296208,0.2366843505453186,-0.1872599978912918,0.4594478525338715,0.006445522972431176,0.26935374034739057,0.12956528158541725,-1.9357360097923855,0.5370478187135646,1.0702332424521364
0.16,0.013379971745039439,-0.01754189666743553,0.035524528557976096,0.2671081136486051,-0.18695886847918908,0.5009108647430395,-0.009802807462251213,0.27417914420037703,0.1406960237349375,-1.9114919312840426,0.4244459327998836,1.0755202816448317
0.17,0.016206974858284325,-0.019398143596857997,0.0407496314521645,0.2983064833146823,-0.18386556367656295,0.5440804145329827,-0.025727830812867426,0.27803478800804377,0.15181124141350197,-1.8795294769709467,0.3086069112805819,1.0763703606257866
0.18000000000000002,0.01934917000025629,-0.02120942650663717,0.04641505694056647,0.33012086177351546,-0.17797228978085092,0.5889745688139528,-0.04124045164817619,0.2810888908541738,0.16289938128089662,-1.8349046531090452,0.23055404078545105,1.0742251123814424
0.19000000000000003,0.02281201857286738,-0.022947782502683402,0.05253797200834419,0.36241697161168474,-0.16928935448343296,0.6355767549414116,-0.056219473918429436,0.2835757339569642,0.17395092102884574,-1.7766793338315954,0.16286813464962369,1.070124970996613
0.20000000000000004,0.026599703672372438,-0.02458547014254694,0.059135220116922724,0.3950689797024391,-0.1578512463054818,0.6838402882105747,-0.0705545787731981,0.2855089245425307,0.1849631207680954,-1.7086087607431957,0.08914994371069662,1.0638292012462371
0.21000000000000005,0.030715107890093105,-0.0260952352066203,0.06622297901718305,0.4279452005874098,-0.14372066245173157,0.7336781466759759,-0.08413349371926224,0.28700805749403496,0.19593009868731873,-1.6265207262891972,0.04724573885167458,1.05710479457242
0.22000000000000006,0.03515988515661469,-0.027450594317682334,0.07381632204803842,0.46093202483425666,-0.1269886583913846,0.7849564602314184,-0.09686056536030224,0.2882012840419135,0.2068419425116358,-1.5379499177456104,0.001349876172953797,1.0485344585718965
0.23000000000000007,0.03993455732042506,-0.02862612037171983,0.08192876896429259,0.49391392221380354,-0.10777510896997258,0.8374991985499614,-0.10867611017044597,0.28909116932584616,0.21769413060834242,-1.4430037501060713,-0.0377086154331758,1.0393134102105932
